,user_id,signup_month,month,spend
112584,9382,0,1,505
112620,9385,0,1,482
112632,9386,0,1,500
112656,9388,0,1,512
112692,9391,0,1,487
112716,9393,0,1,481
112728,9394,0,1,506
112740,9395,0,1,461
112752,9396,0,1,496
112764,9397,0,1,480
112776,9398,0,1,463
112812,9401,0,1,504
112824,9402,0,1,484
112884,9407,0,1,491
112908,9409,0,1,503
112944,9412,0,1,454
112956,9413,0,1,477
112968,9414,0,1,467
112980,9415,0,1,488
113016,9418,0,1,455
113088,9424,0,1,447
113112,9426,0,1,474
113184,9432,0,1,489
113220,9435,0,1,503
113256,9438,0,1,460
113268,9439,0,1,467
113280,9440,0,1,466
113292,9441,0,1,537
113304,9442,0,1,528
113316,9443,0,1,501
113328,9444,0,1,518
113376,9448,0,1,474
113448,9454,0,1,483
113484,9457,0,1,501
113532,9461,0,1,500
113568,9464,0,1,501
113580,9465,0,1,446
113604,9467,0,1,484
113628,9469,0,1,463
113640,9470,0,1,505
113652,9471,0,1,451
113664,9472,0,1,458
113676,9473,0,1,516
113688,9474,0,1,484
113724,9477,0,1,461
113760,9480,0,1,534
113820,9485,0,1,496
113856,9488,0,1,542
113880,9490,0,1,510
113904,9492,0,1,477
113964,9497,0,1,508
113988,9499,0,1,492
114000,9500,0,1,483
114012,9501,0,1,513
114024,9502,0,1,522
114036,9503,0,1,495
114048,9504,0,1,478
114060,9505,0,1,475
114072,9506,0,1,466
114096,9508,0,1,481
114120,9510,0,1,481
114132,9511,0,1,478
114144,9512,0,1,488
114156,9513,0,1,513
114180,9515,0,1,473
114204,9517,0,1,516
114228,9519,0,1,441
114252,9521,0,1,492
114264,9522,0,1,520
114288,9524,0,1,502
114324,9527,0,1,494
114336,9528,0,1,505
114348,9529,0,1,484
114444,9537,0,1,500
114468,9539,0,1,509
114492,9541,0,1,490
114504,9542,0,1,461
114528,9544,0,1,511
114540,9545,0,1,470
114552,9546,0,1,467
114564,9547,0,1,499
114576,9548,0,1,518
114588,9549,0,1,512
114600,9550,0,1,510
114612,9551,0,1,501
114648,9554,0,1,508
114660,9555,0,1,462
114672,9556,0,1,497
114696,9558,0,1,511
114708,9559,0,1,469
114756,9563,0,1,521
114768,9564,0,1,495
114780,9565,0,1,462
114816,9568,0,1,440
114960,9580,0,1,523
114972,9581,0,1,481
114984,9582,0,1,481
115008,9584,0,1,475
115032,9586,0,1,504
115056,9588,0,1,519
115068,9589,0,1,497
115092,9591,0,1,489
115104,9592,0,1,458
115116,9593,0,1,474
115128,9594,0,1,470
115164,9597,0,1,512
115188,9599,0,1,491
115236,9603,0,1,486
115272,9606,0,1,462
115296,9608,0,1,531
115320,9610,0,1,504
115332,9611,0,1,463
115344,9612,0,1,507
115356,9613,0,1,460
115380,9615,0,1,483
115392,9616,0,1,490
115452,9621,0,1,503
115476,9623,0,1,475
115500,9625,0,1,470
115512,9626,0,1,460
115548,9629,0,1,503
115560,9630,0,1,476
115584,9632,0,1,500
115596,9633,0,1,491
115620,9635,0,1,487
115632,9636,0,1,515
115656,9638,0,1,448
115668,9639,0,1,488
115680,9640,0,1,490
115740,9645,0,1,490
115764,9647,0,1,488
115776,9648,0,1,499
115788,9649,0,1,526
115800,9650,0,1,502
115836,9653,0,1,485
115848,9654,0,1,501
115860,9655,0,1,466
115872,9656,0,1,485
115884,9657,0,1,475
115908,9659,0,1,478
115944,9662,0,1,494
115956,9663,0,1,491
115980,9665,0,1,497
115992,9666,0,1,506
116040,9670,0,1,476
116052,9671,0,1,473
116100,9675,0,1,497
116136,9678,0,1,472
116160,9680,0,1,484
116220,9685,0,1,460
116232,9686,0,1,506
116244,9687,0,1,505
116304,9692,0,1,461
116364,9697,0,1,503
116412,9701,0,1,484
116424,9702,0,1,494
116436,9703,0,1,480
116448,9704,0,1,495
116460,9705,0,1,534
116520,9710,0,1,490
116532,9711,0,1,449
116544,9712,0,1,505
116556,9713,0,1,486
116604,9717,0,1,487
116628,9719,0,1,501
116640,9720,0,1,469
116664,9722,0,1,526
116676,9723,0,1,498
116700,9725,0,1,472
116712,9726,0,1,490
116724,9727,0,1,454
116760,9730,0,1,522
116772,9731,0,1,512
116820,9735,0,1,502
116868,9739,0,1,479
116880,9740,0,1,508
116940,9745,0,1,507
116952,9746,0,1,490
116964,9747,0,1,501
116976,9748,0,1,463
116988,9749,0,1,500
117000,9750,0,1,500
117024,9752,0,1,463
117060,9755,0,1,519
117084,9757,0,1,473
117120,9760,0,1,448
117132,9761,0,1,466
117180,9765,0,1,475
117204,9767,0,1,493
117228,9769,0,1,492
117252,9771,0,1,478
117288,9774,0,1,466
117312,9776,0,1,453
117324,9777,0,1,517
117396,9783,0,1,505
117408,9784,0,1,525
117420,9785,0,1,498
117432,9786,0,1,494
117444,9787,0,1,561
117456,9788,0,1,497
117480,9790,0,1,441
117492,9791,0,1,463
117528,9794,0,1,485
117564,9797,0,1,484
117624,9802,0,1,472
117672,9806,0,1,522
117684,9807,0,1,496
117720,9810,0,1,478
117840,9820,0,1,482
117852,9821,0,1,505
117900,9825,0,1,464
117948,9829,0,1,519
117984,9832,0,1,455
117996,9833,0,1,514
118008,9834,0,1,479
118032,9836,0,1,507
118044,9837,0,1,493
118068,9839,0,1,487
118104,9842,0,1,456
118116,9843,0,1,485
118128,9844,0,1,507
118140,9845,0,1,488
118224,9852,0,1,520
118248,9854,0,1,507
118272,9856,0,1,506
118284,9857,0,1,460
118356,9863,0,1,485
118368,9864,0,1,490
118380,9865,0,1,501
118416,9868,0,1,519
118452,9871,0,1,515
118512,9876,0,1,475
118524,9877,0,1,489
118548,9879,0,1,450
118560,9880,0,1,522
118584,9882,0,1,492
118620,9885,0,1,496
118632,9886,0,1,488
118644,9887,0,1,498
118656,9888,0,1,465
118680,9890,0,1,510
118692,9891,0,1,491
118704,9892,0,1,513
118740,9895,0,1,441
118764,9897,0,1,519
118776,9898,0,1,493
118812,9901,0,1,441
118836,9903,0,1,470
118848,9904,0,1,441
118872,9906,0,1,513
118896,9908,0,1,489
118908,9909,0,1,460
118920,9910,0,1,509
118944,9912,0,1,510
118980,9915,0,1,459
118992,9916,0,1,530
119028,9919,0,1,527
119076,9923,0,1,476
119100,9925,0,1,486
119112,9926,0,1,500
119136,9928,0,1,525
119172,9931,0,1,475
119184,9932,0,1,483
119196,9933,0,1,519
119232,9936,0,1,509
119268,9939,0,1,499
119316,9943,0,1,503
119328,9944,0,1,456
119340,9945,0,1,492
119352,9946,0,1,485
119364,9947,0,1,489
119388,9949,0,1,464
119424,9952,0,1,484
119436,9953,0,1,506
119460,9955,0,1,451
119472,9956,0,1,501
119508,9959,0,1,493
119520,9960,0,1,446
119556,9963,0,1,466
119568,9964,0,1,522
119580,9965,0,1,499
119592,9966,0,1,468
119604,9967,0,1,519
119616,9968,0,1,514
119628,9969,0,1,493
119664,9972,0,1,494
119676,9973,0,1,507
119688,9974,0,1,536
119700,9975,0,1,494
119736,9978,0,1,466
119748,9979,0,1,455
119760,9980,0,1,518
119772,9981,0,1,505
119796,9983,0,1,457
119808,9984,0,1,497
119820,9985,0,1,483
119844,9987,0,1,486
119880,9990,0,1,507
119904,9992,0,1,489
119940,9995,0,1,473
119952,9996,0,1,495
119976,9998,0,1,502
