"Código","Departamento","Provincia","Distrito","Mes","Año","Casos","Muertes Covid","Muertes totales"
10120,"AMAZONAS","CHACHAPOYAS","SOLOCO","03","2021",5,1,2
10120,"AMAZONAS","CHACHAPOYAS","SOLOCO","04","2021",4,0,1
10120,"AMAZONAS","CHACHAPOYAS","SOLOCO","05","2021",2,1,0
10120,"AMAZONAS","CHACHAPOYAS","SOLOCO","06","2021",2,0,0
10120,"AMAZONAS","CHACHAPOYAS","SOLOCO","07","2021",0,0,0
10120,"AMAZONAS","CHACHAPOYAS","SOLOCO","08","2021",0,0,0
10120,"AMAZONAS","CHACHAPOYAS","SOLOCO","09","2021",0,0,0
10120,"AMAZONAS","CHACHAPOYAS","SOLOCO","10","2021",1,0,0
10120,"AMAZONAS","CHACHAPOYAS","SOLOCO","11","2021",0,0,0
10120,"AMAZONAS","CHACHAPOYAS","SOLOCO","12","2021",0,0,1
10120,"AMAZONAS","CHACHAPOYAS","SOLOCO","01","2022",0,0,0
10201,"AMAZONAS","BAGUA","BAGUA","03","2020",0,0,3
10201,"AMAZONAS","BAGUA","BAGUA","04","2020",27,0,12
10201,"AMAZONAS","BAGUA","BAGUA","05","2020",141,6,8
10201,"AMAZONAS","BAGUA","BAGUA","06","2020",300,21,16
10201,"AMAZONAS","BAGUA","BAGUA","07","2020",606,84,98
10201,"AMAZONAS","BAGUA","BAGUA","08","2020",403,23,26
10201,"AMAZONAS","BAGUA","BAGUA","09","2020",135,6,7
10201,"AMAZONAS","BAGUA","BAGUA","10","2020",129,5,5
10201,"AMAZONAS","BAGUA","BAGUA","11","2020",35,5,5
10201,"AMAZONAS","BAGUA","BAGUA","12","2020",15,1,1
10201,"AMAZONAS","BAGUA","BAGUA","01","2021",25,2,6
10201,"AMAZONAS","BAGUA","BAGUA","02","2021",64,9,5
10201,"AMAZONAS","BAGUA","BAGUA","03","2021",152,8,5
10201,"AMAZONAS","BAGUA","BAGUA","04","2021",279,17,8
10201,"AMAZONAS","BAGUA","BAGUA","05","2021",293,21,10
10201,"AMAZONAS","BAGUA","BAGUA","06","2021",154,10,7
10201,"AMAZONAS","BAGUA","BAGUA","07","2021",73,9,3
10201,"AMAZONAS","BAGUA","BAGUA","08","2021",37,5,5
10201,"AMAZONAS","BAGUA","BAGUA","09","2021",70,2,4
10201,"AMAZONAS","BAGUA","BAGUA","10","2021",101,2,5
10201,"AMAZONAS","BAGUA","BAGUA","11","2021",117,0,4
10201,"AMAZONAS","BAGUA","BAGUA","12","2021",226,5,15
10201,"AMAZONAS","BAGUA","BAGUA","01","2022",45,0,1
10202,"AMAZONAS","BAGUA","ARAMANGO","03","2020",0,0,1
10202,"AMAZONAS","BAGUA","ARAMANGO","04","2020",8,0,0
10202,"AMAZONAS","BAGUA","ARAMANGO","05","2020",20,1,1
10202,"AMAZONAS","BAGUA","ARAMANGO","06","2020",189,4,4
10202,"AMAZONAS","BAGUA","ARAMANGO","07","2020",310,11,9
10202,"AMAZONAS","BAGUA","ARAMANGO","08","2020",1356,8,4
10202,"AMAZONAS","BAGUA","ARAMANGO","09","2020",1354,13,4
10202,"AMAZONAS","BAGUA","ARAMANGO","10","2020",57,2,3
10202,"AMAZONAS","BAGUA","ARAMANGO","11","2020",28,0,2
10202,"AMAZONAS","BAGUA","ARAMANGO","12","2020",19,0,1
10202,"AMAZONAS","BAGUA","ARAMANGO","01","2021",12,3,5
10202,"AMAZONAS","BAGUA","ARAMANGO","02","2021",44,5,5
10202,"AMAZONAS","BAGUA","ARAMANGO","03","2021",14,2,3
10202,"AMAZONAS","BAGUA","ARAMANGO","04","2021",57,0,1
10202,"AMAZONAS","BAGUA","ARAMANGO","05","2021",82,5,2
10202,"AMAZONAS","BAGUA","ARAMANGO","06","2021",33,2,2
10202,"AMAZONAS","BAGUA","ARAMANGO","07","2021",40,1,4
10202,"AMAZONAS","BAGUA","ARAMANGO","08","2021",8,0,0
10202,"AMAZONAS","BAGUA","ARAMANGO","09","2021",8,0,1
10202,"AMAZONAS","BAGUA","ARAMANGO","10","2021",6,0,3
10202,"AMAZONAS","BAGUA","ARAMANGO","11","2021",6,0,4
10202,"AMAZONAS","BAGUA","ARAMANGO","12","2021",9,1,4
10202,"AMAZONAS","BAGUA","ARAMANGO","01","2022",13,0,2
10203,"AMAZONAS","BAGUA","COPALLIN","03","2020",0,0,1
10203,"AMAZONAS","BAGUA","COPALLIN","04","2020",1,0,1
10203,"AMAZONAS","BAGUA","COPALLIN","05","2020",2,0,0
10203,"AMAZONAS","BAGUA","COPALLIN","06","2020",13,0,0
10203,"AMAZONAS","BAGUA","COPALLIN","07","2020",21,1,4
10203,"AMAZONAS","BAGUA","COPALLIN","08","2020",21,1,1
10203,"AMAZONAS","BAGUA","COPALLIN","09","2020",14,2,3
10203,"AMAZONAS","BAGUA","COPALLIN","10","2020",11,0,1
10203,"AMAZONAS","BAGUA","COPALLIN","11","2020",7,0,2
10203,"AMAZONAS","BAGUA","COPALLIN","12","2020",4,2,1
10203,"AMAZONAS","BAGUA","COPALLIN","01","2021",23,1,4
10203,"AMAZONAS","BAGUA","COPALLIN","02","2021",8,0,2
10203,"AMAZONAS","BAGUA","COPALLIN","03","2021",8,0,1
10203,"AMAZONAS","BAGUA","COPALLIN","04","2021",98,3,3
10203,"AMAZONAS","BAGUA","COPALLIN","05","2021",21,1,2
10203,"AMAZONAS","BAGUA","COPALLIN","06","2021",29,1,0
10203,"AMAZONAS","BAGUA","COPALLIN","07","2021",4,0,1
10203,"AMAZONAS","BAGUA","COPALLIN","08","2021",2,0,0
10203,"AMAZONAS","BAGUA","COPALLIN","09","2021",9,1,3
10203,"AMAZONAS","BAGUA","COPALLIN","10","2021",2,0,0
10203,"AMAZONAS","BAGUA","COPALLIN","11","2021",5,0,0
10203,"AMAZONAS","BAGUA","COPALLIN","12","2021",13,0,0
10203,"AMAZONAS","BAGUA","COPALLIN","01","2022",5,0,0
10204,"AMAZONAS","BAGUA","EL PARCO","03","2020",0,0,0
10204,"AMAZONAS","BAGUA","EL PARCO","04","2020",1,0,0
10204,"AMAZONAS","BAGUA","EL PARCO","05","2020",0,0,0
10204,"AMAZONAS","BAGUA","EL PARCO","06","2020",7,0,0
10204,"AMAZONAS","BAGUA","EL PARCO","07","2020",22,1,2
10204,"AMAZONAS","BAGUA","EL PARCO","08","2020",25,0,2
10204,"AMAZONAS","BAGUA","EL PARCO","09","2020",13,1,2
10204,"AMAZONAS","BAGUA","EL PARCO","10","2020",5,1,2
10204,"AMAZONAS","BAGUA","EL PARCO","11","2020",1,0,1
10204,"AMAZONAS","BAGUA","EL PARCO","12","2020",4,0,0
10204,"AMAZONAS","BAGUA","EL PARCO","01","2021",3,0,0
10204,"AMAZONAS","BAGUA","EL PARCO","02","2021",1,0,0
10204,"AMAZONAS","BAGUA","EL PARCO","03","2021",7,0,1
10204,"AMAZONAS","BAGUA","EL PARCO","04","2021",9,0,0
10204,"AMAZONAS","BAGUA","EL PARCO","05","2021",11,0,1
10204,"AMAZONAS","BAGUA","EL PARCO","06","2021",7,0,0
10204,"AMAZONAS","BAGUA","EL PARCO","07","2021",3,0,0
10204,"AMAZONAS","BAGUA","EL PARCO","08","2021",2,0,0
10204,"AMAZONAS","BAGUA","EL PARCO","09","2021",1,0,2
10204,"AMAZONAS","BAGUA","EL PARCO","10","2021",1,0,0
10204,"AMAZONAS","BAGUA","EL PARCO","11","2021",3,0,0
10204,"AMAZONAS","BAGUA","EL PARCO","12","2021",5,1,1
10204,"AMAZONAS","BAGUA","EL PARCO","01","2022",0,0,0
10205,"AMAZONAS","BAGUA","IMAZA","03","2020",0,0,3
10205,"AMAZONAS","BAGUA","IMAZA","04","2020",2,0,2
10205,"AMAZONAS","BAGUA","IMAZA","05","2020",11,0,1
10205,"AMAZONAS","BAGUA","IMAZA","06","2020",168,19,11
10205,"AMAZONAS","BAGUA","IMAZA","07","2020",553,19,15
10205,"AMAZONAS","BAGUA","IMAZA","08","2020",464,7,7
10205,"AMAZONAS","BAGUA","IMAZA","09","2020",414,5,4
10205,"AMAZONAS","BAGUA","IMAZA","10","2020",263,1,2
10205,"AMAZONAS","BAGUA","IMAZA","11","2020",192,0,4
10205,"AMAZONAS","BAGUA","IMAZA","12","2020",61,1,2
10205,"AMAZONAS","BAGUA","IMAZA","01","2021",18,0,1
10205,"AMAZONAS","BAGUA","IMAZA","02","2021",11,1,5
10205,"AMAZONAS","BAGUA","IMAZA","03","2021",21,1,1
10205,"AMAZONAS","BAGUA","IMAZA","04","2021",65,2,7
10205,"AMAZONAS","BAGUA","IMAZA","05","2021",82,7,3
10205,"AMAZONAS","BAGUA","IMAZA","06","2021",62,3,4
10205,"AMAZONAS","BAGUA","IMAZA","07","2021",40,2,1
10205,"AMAZONAS","BAGUA","IMAZA","08","2021",11,0,3
10205,"AMAZONAS","BAGUA","IMAZA","09","2021",3,0,1
10205,"AMAZONAS","BAGUA","IMAZA","10","2021",4,0,1
10205,"AMAZONAS","BAGUA","IMAZA","11","2021",58,0,1
10205,"AMAZONAS","BAGUA","IMAZA","12","2021",24,0,0
10205,"AMAZONAS","BAGUA","IMAZA","01","2022",3,0,0
10206,"AMAZONAS","BAGUA","LA PECA","03","2020",0,0,1
10206,"AMAZONAS","BAGUA","LA PECA","04","2020",0,0,3
10206,"AMAZONAS","BAGUA","LA PECA","05","2020",3,0,8
10206,"AMAZONAS","BAGUA","LA PECA","06","2020",46,0,9
10206,"AMAZONAS","BAGUA","LA PECA","07","2020",238,9,11
10206,"AMAZONAS","BAGUA","LA PECA","08","2020",250,5,14
10206,"AMAZONAS","BAGUA","LA PECA","09","2020",96,0,1
10206,"AMAZONAS","BAGUA","LA PECA","10","2020",35,0,5
10206,"AMAZONAS","BAGUA","LA PECA","11","2020",16,1,2
10206,"AMAZONAS","BAGUA","LA PECA","12","2020",10,1,2
10206,"AMAZONAS","BAGUA","LA PECA","01","2021",16,1,1
10206,"AMAZONAS","BAGUA","LA PECA","02","2021",27,2,4
10206,"AMAZONAS","BAGUA","LA PECA","03","2021",29,3,2
10206,"AMAZONAS","BAGUA","LA PECA","04","2021",85,5,8
10206,"AMAZONAS","BAGUA","LA PECA","05","2021",59,4,3
10206,"AMAZONAS","BAGUA","LA PECA","06","2021",27,2,3
10206,"AMAZONAS","BAGUA","LA PECA","07","2021",21,2,3
10206,"AMAZONAS","BAGUA","LA PECA","08","2021",8,1,4
10206,"AMAZONAS","BAGUA","LA PECA","09","2021",3,0,2
10206,"AMAZONAS","BAGUA","LA PECA","10","2021",11,0,2
10206,"AMAZONAS","BAGUA","LA PECA","11","2021",9,0,2
10206,"AMAZONAS","BAGUA","LA PECA","12","2021",29,0,1
10206,"AMAZONAS","BAGUA","LA PECA","01","2022",7,0,1
10301,"AMAZONAS","BONGARA","JUMBILLA","03","2020",0,0,1
10301,"AMAZONAS","BONGARA","JUMBILLA","04","2020",2,0,0
10301,"AMAZONAS","BONGARA","JUMBILLA","05","2020",0,0,1
10301,"AMAZONAS","BONGARA","JUMBILLA","06","2020",1,0,1
10301,"AMAZONAS","BONGARA","JUMBILLA","07","2020",1,0,0
10301,"AMAZONAS","BONGARA","JUMBILLA","08","2020",6,0,1
10301,"AMAZONAS","BONGARA","JUMBILLA","09","2020",0,0,1
10301,"AMAZONAS","BONGARA","JUMBILLA","10","2020",3,0,2
10301,"AMAZONAS","BONGARA","JUMBILLA","11","2020",1,0,3
10301,"AMAZONAS","BONGARA","JUMBILLA","12","2020",0,0,1
10301,"AMAZONAS","BONGARA","JUMBILLA","01","2021",2,1,1
10301,"AMAZONAS","BONGARA","JUMBILLA","02","2021",2,0,0
10301,"AMAZONAS","BONGARA","JUMBILLA","03","2021",1,1,0
10301,"AMAZONAS","BONGARA","JUMBILLA","04","2021",6,1,1
10301,"AMAZONAS","BONGARA","JUMBILLA","05","2021",9,1,0
10301,"AMAZONAS","BONGARA","JUMBILLA","06","2021",2,0,1
10301,"AMAZONAS","BONGARA","JUMBILLA","07","2021",0,0,1
10301,"AMAZONAS","BONGARA","JUMBILLA","08","2021",1,1,1
10301,"AMAZONAS","BONGARA","JUMBILLA","09","2021",0,0,1
10301,"AMAZONAS","BONGARA","JUMBILLA","10","2021",0,0,4
10301,"AMAZONAS","BONGARA","JUMBILLA","11","2021",0,0,0
10301,"AMAZONAS","BONGARA","JUMBILLA","12","2021",1,0,2
10301,"AMAZONAS","BONGARA","JUMBILLA","01","2022",0,0,1
10302,"AMAZONAS","BONGARA","CHISQUILLA","03","2020",0,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","04","2020",0,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","05","2020",0,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","06","2020",0,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","07","2020",0,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","08","2020",1,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","09","2020",0,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","10","2020",0,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","11","2020",0,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","12","2020",0,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","01","2021",0,0,1
10302,"AMAZONAS","BONGARA","CHISQUILLA","02","2021",0,0,1
10302,"AMAZONAS","BONGARA","CHISQUILLA","03","2021",0,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","04","2021",1,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","05","2021",0,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","06","2021",0,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","07","2021",0,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","08","2021",0,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","09","2021",0,1,1
10302,"AMAZONAS","BONGARA","CHISQUILLA","10","2021",0,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","11","2021",0,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","12","2021",0,0,0
10302,"AMAZONAS","BONGARA","CHISQUILLA","01","2022",0,0,0
10303,"AMAZONAS","BONGARA","CHURUJA","03","2020",0,0,0
10303,"AMAZONAS","BONGARA","CHURUJA","04","2020",0,0,0
10303,"AMAZONAS","BONGARA","CHURUJA","05","2020",0,0,0
10303,"AMAZONAS","BONGARA","CHURUJA","06","2020",0,0,0
10303,"AMAZONAS","BONGARA","CHURUJA","07","2020",0,0,0
10303,"AMAZONAS","BONGARA","CHURUJA","08","2020",10,0,1
10303,"AMAZONAS","BONGARA","CHURUJA","09","2020",2,0,1
10303,"AMAZONAS","BONGARA","CHURUJA","10","2020",3,1,1
10303,"AMAZONAS","BONGARA","CHURUJA","11","2020",1,0,0
10303,"AMAZONAS","BONGARA","CHURUJA","12","2020",0,0,1
10303,"AMAZONAS","BONGARA","CHURUJA","01","2021",2,0,0
10303,"AMAZONAS","BONGARA","CHURUJA","02","2021",1,0,0
10303,"AMAZONAS","BONGARA","CHURUJA","03","2021",0,0,0
10303,"AMAZONAS","BONGARA","CHURUJA","04","2021",5,0,0
10303,"AMAZONAS","BONGARA","CHURUJA","05","2021",11,0,0
10303,"AMAZONAS","BONGARA","CHURUJA","06","2021",4,0,1
10303,"AMAZONAS","BONGARA","CHURUJA","07","2021",1,0,0
10303,"AMAZONAS","BONGARA","CHURUJA","08","2021",0,0,0
10303,"AMAZONAS","BONGARA","CHURUJA","09","2021",0,0,0
10303,"AMAZONAS","BONGARA","CHURUJA","10","2021",0,0,0
10303,"AMAZONAS","BONGARA","CHURUJA","11","2021",0,0,0
10303,"AMAZONAS","BONGARA","CHURUJA","12","2021",0,0,0
10303,"AMAZONAS","BONGARA","CHURUJA","01","2022",0,0,0
10306,"AMAZONAS","BONGARA","FLORIDA","03","2020",0,0,3
10306,"AMAZONAS","BONGARA","FLORIDA","04","2020",0,0,1
10306,"AMAZONAS","BONGARA","FLORIDA","05","2020",3,1,2
10306,"AMAZONAS","BONGARA","FLORIDA","06","2020",2,0,2
10306,"AMAZONAS","BONGARA","FLORIDA","07","2020",13,0,0
10306,"AMAZONAS","BONGARA","FLORIDA","08","2020",7,0,1
10306,"AMAZONAS","BONGARA","FLORIDA","09","2020",2,0,3
10306,"AMAZONAS","BONGARA","FLORIDA","10","2020",4,1,2
10306,"AMAZONAS","BONGARA","FLORIDA","11","2020",2,0,1
10306,"AMAZONAS","BONGARA","FLORIDA","12","2020",9,0,1
10306,"AMAZONAS","BONGARA","FLORIDA","01","2021",1,0,2
10306,"AMAZONAS","BONGARA","FLORIDA","02","2021",4,0,2
10306,"AMAZONAS","BONGARA","FLORIDA","03","2021",30,0,1
10306,"AMAZONAS","BONGARA","FLORIDA","04","2021",62,4,4
10306,"AMAZONAS","BONGARA","FLORIDA","05","2021",12,1,6
10306,"AMAZONAS","BONGARA","FLORIDA","06","2021",7,0,1
10306,"AMAZONAS","BONGARA","FLORIDA","07","2021",3,2,3
10306,"AMAZONAS","BONGARA","FLORIDA","08","2021",6,0,2
10306,"AMAZONAS","BONGARA","FLORIDA","09","2021",1,0,1
10306,"AMAZONAS","BONGARA","FLORIDA","10","2021",3,0,3
10306,"AMAZONAS","BONGARA","FLORIDA","11","2021",4,0,3
10306,"AMAZONAS","BONGARA","FLORIDA","12","2021",1,0,2
10306,"AMAZONAS","BONGARA","FLORIDA","01","2022",1,0,0
10307,"AMAZONAS","BONGARA","JAZAN","03","2020",0,0,3
10307,"AMAZONAS","BONGARA","JAZAN","04","2020",10,1,3
10307,"AMAZONAS","BONGARA","JAZAN","05","2020",5,0,2
10307,"AMAZONAS","BONGARA","JAZAN","06","2020",17,0,0
10307,"AMAZONAS","BONGARA","JAZAN","07","2020",39,2,5
10307,"AMAZONAS","BONGARA","JAZAN","08","2020",58,5,7
10307,"AMAZONAS","BONGARA","JAZAN","09","2020",99,7,7
10307,"AMAZONAS","BONGARA","JAZAN","10","2020",30,3,2
10307,"AMAZONAS","BONGARA","JAZAN","11","2020",16,0,3
10307,"AMAZONAS","BONGARA","JAZAN","12","2020",12,4,4
10307,"AMAZONAS","BONGARA","JAZAN","01","2021",61,4,9
10307,"AMAZONAS","BONGARA","JAZAN","02","2021",68,2,2
10307,"AMAZONAS","BONGARA","JAZAN","03","2021",113,3,4
10307,"AMAZONAS","BONGARA","JAZAN","04","2021",132,2,3
10307,"AMAZONAS","BONGARA","JAZAN","05","2021",112,8,3
10307,"AMAZONAS","BONGARA","JAZAN","06","2021",46,2,4
10307,"AMAZONAS","BONGARA","JAZAN","07","2021",23,1,2
10307,"AMAZONAS","BONGARA","JAZAN","08","2021",19,0,3
10307,"AMAZONAS","BONGARA","JAZAN","09","2021",17,1,2
10307,"AMAZONAS","BONGARA","JAZAN","10","2021",18,1,4
10307,"AMAZONAS","BONGARA","JAZAN","11","2021",20,0,0
10307,"AMAZONAS","BONGARA","JAZAN","12","2021",42,0,2
10307,"AMAZONAS","BONGARA","JAZAN","01","2022",12,0,1
10309,"AMAZONAS","BONGARA","SAN CARLOS","03","2020",0,0,0
10309,"AMAZONAS","BONGARA","SAN CARLOS","04","2020",0,0,0
10309,"AMAZONAS","BONGARA","SAN CARLOS","05","2020",0,0,0
10309,"AMAZONAS","BONGARA","SAN CARLOS","06","2020",0,0,0
10309,"AMAZONAS","BONGARA","SAN CARLOS","07","2020",1,0,0
10309,"AMAZONAS","BONGARA","SAN CARLOS","08","2020",2,0,1
10309,"AMAZONAS","BONGARA","SAN CARLOS","09","2020",0,0,0
10309,"AMAZONAS","BONGARA","SAN CARLOS","10","2020",0,0,0
10309,"AMAZONAS","BONGARA","SAN CARLOS","11","2020",0,0,0
10309,"AMAZONAS","BONGARA","SAN CARLOS","12","2020",0,0,1
10309,"AMAZONAS","BONGARA","SAN CARLOS","01","2021",0,1,1
10309,"AMAZONAS","BONGARA","SAN CARLOS","02","2021",0,0,0
10309,"AMAZONAS","BONGARA","SAN CARLOS","03","2021",0,0,0
10309,"AMAZONAS","BONGARA","SAN CARLOS","04","2021",1,0,0
10309,"AMAZONAS","BONGARA","SAN CARLOS","05","2021",0,0,0
10309,"AMAZONAS","BONGARA","SAN CARLOS","06","2021",0,0,0
10309,"AMAZONAS","BONGARA","SAN CARLOS","07","2021",0,0,0
10309,"AMAZONAS","BONGARA","SAN CARLOS","08","2021",0,0,0
10309,"AMAZONAS","BONGARA","SAN CARLOS","09","2021",0,0,0
10309,"AMAZONAS","BONGARA","SAN CARLOS","10","2021",0,0,1
10309,"AMAZONAS","BONGARA","SAN CARLOS","11","2021",0,0,0
10309,"AMAZONAS","BONGARA","SAN CARLOS","12","2021",0,0,0
10309,"AMAZONAS","BONGARA","SAN CARLOS","01","2022",0,0,0
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","03","2020",0,0,0
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","04","2020",0,0,0
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","05","2020",1,0,0
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","06","2020",0,0,0
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","07","2020",2,0,0
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","08","2020",0,0,0
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","09","2020",3,0,0
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","10","2020",0,0,0
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","11","2020",0,0,0
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","12","2020",0,0,1
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","01","2021",0,0,1
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","02","2021",1,1,1
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","03","2021",1,0,0
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","04","2021",20,2,2
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","05","2021",2,0,1
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","06","2021",1,0,1
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","07","2021",2,0,0
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","08","2021",2,0,0
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","09","2021",0,0,1
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","10","2021",0,0,0
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","11","2021",1,0,0
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","12","2021",0,0,0
10310,"AMAZONAS","BONGARA","SHIPASBAMBA","01","2022",0,0,0
10311,"AMAZONAS","BONGARA","VALERA","03","2020",0,0,1
10311,"AMAZONAS","BONGARA","VALERA","04","2020",1,0,0
10311,"AMAZONAS","BONGARA","VALERA","05","2020",0,0,0
10311,"AMAZONAS","BONGARA","VALERA","06","2020",1,0,0
10311,"AMAZONAS","BONGARA","VALERA","07","2020",2,0,0
10311,"AMAZONAS","BONGARA","VALERA","08","2020",1,0,0
10311,"AMAZONAS","BONGARA","VALERA","09","2020",0,0,1
10311,"AMAZONAS","BONGARA","VALERA","10","2020",0,0,0
10311,"AMAZONAS","BONGARA","VALERA","11","2020",2,0,0
10311,"AMAZONAS","BONGARA","VALERA","12","2020",0,0,0
10311,"AMAZONAS","BONGARA","VALERA","01","2021",0,0,1
10311,"AMAZONAS","BONGARA","VALERA","02","2021",4,2,3
10311,"AMAZONAS","BONGARA","VALERA","03","2021",1,0,1
10311,"AMAZONAS","BONGARA","VALERA","04","2021",1,0,0
10311,"AMAZONAS","BONGARA","VALERA","05","2021",15,1,0
10311,"AMAZONAS","BONGARA","VALERA","06","2021",8,0,0
10311,"AMAZONAS","BONGARA","VALERA","07","2021",3,0,1
10311,"AMAZONAS","BONGARA","VALERA","08","2021",2,0,1
10311,"AMAZONAS","BONGARA","VALERA","09","2021",0,0,0
10311,"AMAZONAS","BONGARA","VALERA","10","2021",0,0,0
10311,"AMAZONAS","BONGARA","VALERA","11","2021",5,0,0
10311,"AMAZONAS","BONGARA","VALERA","12","2021",0,0,0
10311,"AMAZONAS","BONGARA","VALERA","01","2022",3,0,0
10401,"AMAZONAS","CONDORCANQUI","NIEVA","03","2020",0,0,0
10401,"AMAZONAS","CONDORCANQUI","NIEVA","04","2020",0,0,3
10401,"AMAZONAS","CONDORCANQUI","NIEVA","05","2020",2,3,6
10401,"AMAZONAS","CONDORCANQUI","NIEVA","06","2020",80,9,5
10401,"AMAZONAS","CONDORCANQUI","NIEVA","07","2020",540,22,19
10401,"AMAZONAS","CONDORCANQUI","NIEVA","08","2020",548,2,1
10401,"AMAZONAS","CONDORCANQUI","NIEVA","09","2020",344,5,7
10401,"AMAZONAS","CONDORCANQUI","NIEVA","10","2020",321,1,3
10401,"AMAZONAS","CONDORCANQUI","NIEVA","11","2020",126,2,3
10401,"AMAZONAS","CONDORCANQUI","NIEVA","12","2020",52,2,4
10401,"AMAZONAS","CONDORCANQUI","NIEVA","01","2021",26,0,1
10401,"AMAZONAS","CONDORCANQUI","NIEVA","02","2021",17,0,1
10401,"AMAZONAS","CONDORCANQUI","NIEVA","03","2021",47,5,11
10401,"AMAZONAS","CONDORCANQUI","NIEVA","04","2021",116,6,5
10401,"AMAZONAS","CONDORCANQUI","NIEVA","05","2021",82,2,4
10401,"AMAZONAS","CONDORCANQUI","NIEVA","06","2021",62,3,4
10401,"AMAZONAS","CONDORCANQUI","NIEVA","07","2021",15,1,2
10401,"AMAZONAS","CONDORCANQUI","NIEVA","08","2021",8,0,3
10401,"AMAZONAS","CONDORCANQUI","NIEVA","09","2021",8,0,1
10401,"AMAZONAS","CONDORCANQUI","NIEVA","10","2021",13,0,2
10401,"AMAZONAS","CONDORCANQUI","NIEVA","11","2021",12,0,1
10401,"AMAZONAS","CONDORCANQUI","NIEVA","12","2021",10,1,6
10401,"AMAZONAS","CONDORCANQUI","NIEVA","01","2022",1,0,1
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","03","2020",0,0,0
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","04","2020",0,0,1
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","05","2020",0,0,0
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","06","2020",92,6,4
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","07","2020",313,12,3
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","08","2020",256,1,0
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","09","2020",84,0,2
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","10","2020",102,0,0
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","11","2020",61,0,0
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","12","2020",15,0,0
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","01","2021",11,0,0
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","02","2021",1,0,2
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","03","2021",13,0,3
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","04","2021",8,0,1
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","05","2021",3,1,0
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","06","2021",4,0,0
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","07","2021",3,0,1
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","08","2021",0,0,0
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","09","2021",0,0,0
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","10","2021",8,0,0
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","11","2021",3,0,0
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA","12","2021",0,0,0
