UBIGEO1,UBIGEO2,DEPARTAMENTO,PROVINCIA,DISTRITO,POVERTY_RATE,PBI_PC,IDH
130805,130000,LA LIBERTAD,PATAZ,HUAYLILLAS,52.202967,3936.456002,54.8
130806,130000,LA LIBERTAD,PATAZ,HUAYO,69.572526,3936.456002,54.8
130807,130000,LA LIBERTAD,PATAZ,ONGÓN,59.090909,3936.456002,54.8
130808,130000,LA LIBERTAD,PATAZ,PARCOY,32.580512,3936.456002,54.8
130809,130000,LA LIBERTAD,PATAZ,PATAZ,35.524978,3936.456002,54.8
130810,130000,LA LIBERTAD,PATAZ,PIAS,35.463653,3936.456002,54.8
130811,130000,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,55.996857,3936.456002,54.8
130812,130000,LA LIBERTAD,PATAZ,TAURIJA,54.115176,3936.456002,54.8
130813,130000,LA LIBERTAD,PATAZ,URPAY,52.699601,3936.456002,54.8
130901,130000,LA LIBERTAD,SÁNCHEZ CARRIÓN,HUAMACHUCO,34.422425,3936.456002,54.8
130902,130000,LA LIBERTAD,SÁNCHEZ CARRIÓN,CHUGAY,67.156456,3936.456002,54.8
130903,130000,LA LIBERTAD,SÁNCHEZ CARRIÓN,COCHORCO,46.787947,3936.456002,54.8
130904,130000,LA LIBERTAD,SÁNCHEZ CARRIÓN,CURGOS,50.103916,3936.456002,54.8
130905,130000,LA LIBERTAD,SÁNCHEZ CARRIÓN,MARCABAL,65.502441,3936.456002,54.8
130906,130000,LA LIBERTAD,SÁNCHEZ CARRIÓN,SANAGORAN,64.148054,3936.456002,54.8
130907,130000,LA LIBERTAD,SÁNCHEZ CARRIÓN,SARÍN,63.140962,3936.456002,54.8
130908,130000,LA LIBERTAD,SÁNCHEZ CARRIÓN,SARTIMBAMBA,64.077053,3936.456002,54.8
131001,130000,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,45.926741,3936.456002,54.8
131002,130000,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,49.704689,3936.456002,54.8
131003,130000,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,45.091231,3936.456002,54.8
131004,130000,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,50.098808,3936.456002,54.8
131005,130000,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,42.930853,3936.456002,54.8
131006,130000,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,41.443551,3936.456002,54.8
131007,130000,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,46.093862,3936.456002,54.8
131008,130000,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,62.646119,3936.456002,54.8
131101,130000,LA LIBERTAD,GRAN CHIMÚ,CASCAS,35.275352,3936.456002,54.8
131102,130000,LA LIBERTAD,GRAN CHIMÚ,LUCMA,51.653058,3936.456002,54.8
131103,130000,LA LIBERTAD,GRAN CHIMÚ,MARMOT ,48.783205,3936.456002,54.8
131104,130000,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,56.718451,3936.456002,54.8
131201,130000,LA LIBERTAD,VIRÚ,VIRÚ,30.589114,3936.456002,54.8
131202,130000,LA LIBERTAD,VIRÚ,CHAO,34.761395,3936.456002,54.8
131203,130000,LA LIBERTAD,VIRÚ,GUADALUPITO,45.331058,3936.456002,54.8
140101,140000,LAMBAYEQUE,CHICLAYO,CHICLAYO,7.491534,3849.70033,53.4
140102,140000,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,18.26452,3849.70033,53.4
140103,140000,LAMBAYEQUE,CHICLAYO,ETÉN,18.26452,3849.70033,53.4
140104,140000,LAMBAYEQUE,CHICLAYO,ETÉN PUERTO,8.79655,3849.70033,53.4
140105,140000,LAMBAYEQUE,CHICLAYO,JOSÉ LEONARDO ORTIZ,13.47952,3849.70033,53.4
140106,140000,LAMBAYEQUE,CHICLAYO,LA VICTORIA,11.043383,3849.70033,53.4
140107,140000,LAMBAYEQUE,CHICLAYO,LAGUNAS,19.72254,3849.70033,53.4
140108,140000,LAMBAYEQUE,CHICLAYO,MONSEFU,16.060235,3849.70033,53.4
140109,140000,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,12.5301,3849.70033,53.4
140110,140000,LAMBAYEQUE,CHICLAYO,OYOTÚN,18.26452,3849.70033,53.4
140111,140000,LAMBAYEQUE,CHICLAYO,PICSI,18.26452,3849.70033,53.4
140112,140000,LAMBAYEQUE,CHICLAYO,PIMENTEL,10.716871,3849.70033,53.4
140113,140000,LAMBAYEQUE,CHICLAYO,REQUE,12.5301,3849.70033,53.4
140114,140000,LAMBAYEQUE,CHICLAYO,SANTA ROSA,19.300136,3849.70033,53.4
140115,140000,LAMBAYEQUE,CHICLAYO,SAÑA,13.994183,3849.70033,53.4
140116,140000,LAMBAYEQUE,CHICLAYO,CAYALTÍ,16.827115,3849.70033,53.4
140117,140000,LAMBAYEQUE,CHICLAYO,PATAPO,18.715514,3849.70033,53.4
140118,140000,LAMBAYEQUE,CHICLAYO,POMALCA,13.836561,3849.70033,53.4
140119,140000,LAMBAYEQUE,CHICLAYO,PUCALA,12.5301,3849.70033,53.4
140120,140000,LAMBAYEQUE,CHICLAYO,TUMÁN,12.5301,3849.70033,53.4
140201,140000,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,15.518673,3849.70033,53.4
140202,140000,LAMBAYEQUE,FERREÑAFE,CAÑARIS,62.553353,3849.70033,53.4
140203,140000,LAMBAYEQUE,FERREÑAFE,INCAHUASI,53.203898,3849.70033,53.4
140204,140000,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,16.407291,3849.70033,53.4
140205,140000,LAMBAYEQUE,FERREÑAFE,PITIPO,20.880109,3849.70033,53.4
140206,140000,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,22.609211,3849.70033,53.4
140301,140000,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,14.11125,3849.70033,53.4
140302,140000,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,25.859512,3849.70033,53.4
140303,140000,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,24.021957,3849.70033,53.4
140304,140000,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,22.696416,3849.70033,53.4
140305,140000,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,23.636294,3849.70033,53.4
140306,140000,LAMBAYEQUE,LAMBAYEQUE,MORROPE,29.809935,3849.70033,53.4
140307,140000,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,25.985732,3849.70033,53.4
140308,140000,LAMBAYEQUE,LAMBAYEQUE,OLMOS,29.383411,3849.70033,53.4
140309,140000,LAMBAYEQUE,LAMBAYEQUE,PACORA,25.645771,3849.70033,53.4
140310,140000,LAMBAYEQUE,LAMBAYEQUE,SALAS,44.569917,3849.70033,53.4
140311,140000,LAMBAYEQUE,LAMBAYEQUE,SAN JOSÉ,27.135809,3849.70033,53.4
140312,140000,LAMBAYEQUE,LAMBAYEQUE,TÚCUME,29.064237,3849.70033,53.4
150101,150000,LIMA ,LIMA,LIMA,7.958984,13182.51637,70.7
150102,150000,LIMA ,LIMA,ANCÓN  ,19.246935,13182.51637,70.7
150103,150000,LIMA ,LIMA,ATE,17.174936,13182.51637,70.7
150104,150000,LIMA ,LIMA,BARRANCO,3.172325,13182.51637,70.7
150105,150000,LIMA ,LIMA,BREÑA,4.041467,13182.51637,70.7
150106,150000,LIMA ,LIMA,CARABAYLLO,19.176021,13182.51637,70.7
150107,150000,LIMA ,LIMA,CHACLACAYO,9.712625,13182.51637,70.7
150108,150000,LIMA ,LIMA,CHORRILLOS,11.60839,13182.51637,70.7
150109,150000,LIMA ,LIMA,CIENEGUILLA,17.529394,13182.51637,70.7
150110,150000,LIMA ,LIMA,COMAS,16.044523,13182.51637,70.7
150111,150000,LIMA ,LIMA,EL AGUSTINO,16.689837,13182.51637,70.7
150112,150000,LIMA ,LIMA,INDEPENDENCIA,20.590949,13182.51637,70.7
150113,150000,LIMA ,LIMA,JESÚS MARÍA,0.519235,13182.51637,70.7
150114,150000,LIMA ,LIMA,LA MOLINA,1.168268,13182.51637,70.7
150115,150000,LIMA ,LIMA,LA VICTORIA,11.057018,13182.51637,70.7
150116,150000,LIMA ,LIMA,LINCE,1.452933,13182.51637,70.7
150117,150000,LIMA ,LIMA,LOS OLIVOS,7.881448,13182.51637,70.7
150118,150000,LIMA ,LIMA,LURIGANCHO,18.234247,13182.51637,70.7
150119,150000,LIMA ,LIMA,LURÍN,18.264468,13182.51637,70.7
150120,150000,LIMA ,LIMA,MAGDALENA DEL MAR,0.782218,13182.51637,70.7
150121,150000,LIMA ,LIMA,PUEBLO LIBRE,0.779682,13182.51637,70.7
150122,150000,LIMA ,LIMA,MIRAFLORES,0.0855,13182.51637,70.7
150123,150000,LIMA ,LIMA,PACHACÁMAC,20.000896,13182.51637,70.7
150124,150000,LIMA ,LIMA,PUCUSANA,23.739385,13182.51637,70.7
150125,150000,LIMA ,LIMA,PUENTE PIEDRA  ,22.678988,13182.51637,70.7
150126,150000,LIMA ,LIMA,PUNTA HERMOSA,19.183087,13182.51637,70.7
150127,150000,LIMA ,LIMA,PUNTA NEGRA,14.288621,13182.51637,70.7
150128,150000,LIMA ,LIMA,RÍMAC,11.429909,13182.51637,70.7
150129,150000,LIMA ,LIMA,SAN BARTOLO,13.336333,13182.51637,70.7
150130,150000,LIMA ,LIMA,SAN BORJA,0.463208,13182.51637,70.7
150131,150000,LIMA ,LIMA,SAN ISIDRO,0.0573463,13182.51637,70.7
150132,150000,LIMA ,LIMA,SAN JUAN DE LURIGANCHO,17.70394,13182.51637,70.7
150133,150000,LIMA ,LIMA,SAN JUAN DE MIRAFLORES,15.18192,13182.51637,70.7
150134,150000,LIMA ,LIMA,SAN LUIS,5.473567,13182.51637,70.7
150135,150000,LIMA ,LIMA,SAN MARTÍN DE PORRES,10.343179,13182.51637,70.7
150136,150000,LIMA ,LIMA,SAN MIGUEL,1.581726,13182.51637,70.7
150137,150000,LIMA ,LIMA,SANTA ANITA,9.643694,13182.51637,70.7
150138,150000,LIMA ,LIMA,SANTA MARÍA DEL MAR,7.065562,13182.51637,70.7
150139,150000,LIMA ,LIMA,SANTA ROSA,22.028653,13182.51637,70.7
150140,150000,LIMA ,LIMA,SANTIAGO DE SURCO,1.231283,13182.51637,70.7
150141,150000,LIMA ,LIMA,SURQUILLO,2.747559,13182.51637,70.7
150142,150000,LIMA ,LIMA,VILLA EL SALVADOR,20.166089,13182.51637,70.7
150143,150000,LIMA ,LIMA,VILLA MARÍA DEL TRIUNFO,16.823515,13182.51637,70.7
150201,150000,LIMA ,BARRANCA,BARRANCA,10.499027,13182.51637,70.7
150202,150000,LIMA ,BARRANCA,PARAMONGA,9.5893,13182.51637,70.7
150203,150000,LIMA ,BARRANCA,PATIVILCA,13.24245,13182.51637,70.7
150204,150000,LIMA ,BARRANCA,SUPE,18.280128,13182.51637,70.7
150205,150000,LIMA ,BARRANCA,SUPE PUERTO,13.24245,13182.51637,70.7
150301,150000,LIMA ,CAJATAMBO,CAJATAMBO,30.35862,13182.51637,70.7
150302,150000,LIMA ,CAJATAMBO,COPA,37.15457,13182.51637,70.7
150303,150000,LIMA ,CAJATAMBO,GORGOR,37.15457,13182.51637,70.7
150304,150000,LIMA ,CAJATAMBO,HUANCAPÓN,30.35862,13182.51637,70.7
150305,150000,LIMA ,CAJATAMBO,MANAS,20.099202,13182.51637,70.7
150401,150000,LIMA ,CANTA,CANTA,10.535405,13182.51637,70.7
150402,150000,LIMA ,CANTA,ARAHUAY,20.90718,13182.51637,70.7
150403,150000,LIMA ,CANTA,HUAMANTANGA,16.498952,13182.51637,70.7
150404,150000,LIMA ,CANTA,HUAROS,23.0563,13182.51637,70.7
150405,150000,LIMA ,CANTA,LACHAQUI,20.90718,13182.51637,70.7
150406,150000,LIMA ,CANTA,SAN BUENAVENTURA,23.0563,13182.51637,70.7
150407,150000,LIMA ,CANTA,SANTA ROSA DE QUIVES,10.835157,13182.51637,70.7
150501,150000,LIMA ,CAÑETE,SAN VICENTE DE CAÑETE,11.07373,13182.51637,70.7
150502,150000,LIMA ,CAÑETE,ASIA,11.07373,13182.51637,70.7
150503,150000,LIMA ,CAÑETE,CALANGO,8.154119,13182.51637,70.7
150504,150000,LIMA ,CAÑETE,CERRO AZUL,15.12561,13182.51637,70.7
150505,150000,LIMA ,CAÑETE,CHILCA,15.12561,13182.51637,70.7
150506,150000,LIMA ,CAÑETE,COAYLLO,13.13157,13182.51637,70.7
150507,150000,LIMA ,CAÑETE,IMPERIAL,15.12561,13182.51637,70.7
150508,150000,LIMA ,CAÑETE,LUNAHUANA,10.52626,13182.51637,70.7
150509,150000,LIMA ,CAÑETE,MALA,10.343208,13182.51637,70.7
150510,150000,LIMA ,CAÑETE,NUEVO IMPERIAL,23.973065,13182.51637,70.7
150511,150000,LIMA ,CAÑETE,PACARÁN,17.152115,13182.51637,70.7
150512,150000,LIMA ,CAÑETE,QUILMANA,16.481916,13182.51637,70.7
150513,150000,LIMA ,CAÑETE,SAN ANTONIO,10.52626,13182.51637,70.7
150514,150000,LIMA ,CAÑETE,SAN LUIS,20.363295,13182.51637,70.7
150515,150000,LIMA ,CAÑETE,SANTA CRUZ DE FLORES,3.28305228,13182.51637,70.7
150516,150000,LIMA ,CAÑETE,ZUÑIGA,13.13157,13182.51637,70.7
150601,150000,LIMA ,HUARAL,HUARAL,10.202786,13182.51637,70.7
150602,150000,LIMA ,HUARAL,ATAVILLOS ALTO,18.89067,13182.51637,70.7
150603,150000,LIMA ,HUARAL,ATAVILLOS BAJO,10.15881,13182.51637,70.7
150604,150000,LIMA ,HUARAL,AUCALLAMA,11.157996,13182.51637,70.7
150605,150000,LIMA ,HUARAL,CHANCAY,15.427087,13182.51637,70.7
150606,150000,LIMA ,HUARAL,IHUARI,25.382449,13182.51637,70.7
150607,150000,LIMA ,HUARAL,LAMPIÁN,10.15881,13182.51637,70.7
150608,150000,LIMA ,HUARAL,PACARAOS,22.182353,13182.51637,70.7
150609,150000,LIMA ,HUARAL,SAN MIGUEL DE ACOS,14.61059,13182.51637,70.7
150610,150000,LIMA ,HUARAL,SANTA CRUZ DE ANDAMARCA,18.89067,13182.51637,70.7
150611,150000,LIMA ,HUARAL,SUMBILCA,18.89067,13182.51637,70.7
150612,150000,LIMA ,HUARAL,VEINTISIETE DE NOVIEMBRE,14.61059,13182.51637,70.7
150701,150000,LIMA ,HUAROCHIRI,MATUCANA,19.002943,13182.51637,70.7
150702,150000,LIMA ,HUAROCHIRI,ANTIOQUIA,9.85830232,13182.51637,70.7
150703,150000,LIMA ,HUAROCHIRI,CALLAHUANCA,10.61693,13182.51637,70.7
150704,150000,LIMA ,HUAROCHIRI,CARAMPOMA,14.37027,13182.51637,70.7
150705,150000,LIMA ,HUAROCHIRI,CHICLA,24.603923,13182.51637,70.7
150706,150000,LIMA ,HUAROCHIRI,CUENCA,30.06248,13182.51637,70.7
150707,150000,LIMA ,HUAROCHIRI,HUACHUPAMPA,14.37027,13182.51637,70.7
150708,150000,LIMA ,HUAROCHIRI,HUANZA,18.9465,13182.51637,70.7
150709,150000,LIMA ,HUAROCHIRI,HUAROCHIRÍ,18.9465,13182.51637,70.7
150710,150000,LIMA ,HUAROCHIRI,LAHUAYTAMBO,22.87538,13182.51637,70.7
150711,150000,LIMA ,HUAROCHIRI,LANGA,30.06248,13182.51637,70.7
150712,150000,LIMA ,HUAROCHIRI,LARAOS,18.9465,13182.51637,70.7
150713,150000,LIMA ,HUAROCHIRI,MARÍATANA,30.06248,13182.51637,70.7
150714,150000,LIMA ,HUAROCHIRI,RICARDO PALMA,5.363192,13182.51637,70.7
150715,150000,LIMA ,HUAROCHIRI,SAN ANDRÉS DE TUPICOCHA,38.917882,13182.51637,70.7
150716,150000,LIMA ,HUAROCHIRI,SAN ANTONIO,18.9465,13182.51637,70.7
150717,150000,LIMA ,HUAROCHIRI,SAN BARTOLOMÉ,10.61693,13182.51637,70.7
150718,150000,LIMA ,HUAROCHIRI,SAN DAMIAN,27.715424,13182.51637,70.7
150719,150000,LIMA ,HUAROCHIRI,SAN JUAN DE IRIS,22.87538,13182.51637,70.7
150720,150000,LIMA ,HUAROCHIRI,SAN JUAN DE TANTARANCHE,30.06248,13182.51637,70.7
150721,150000,LIMA ,HUAROCHIRI,SAN LORENZO DE QUINTI,18.9465,13182.51637,70.7
150722,150000,LIMA ,HUAROCHIRI,SAN MATEO,12.31816,13182.51637,70.7
150723,150000,LIMA ,HUAROCHIRI,SAN MATEO DE OTAO,18.9465,13182.51637,70.7
150724,150000,LIMA ,HUAROCHIRI,SAN PEDRO DE CASTA,9.422855,13182.51637,70.7
150725,150000,LIMA ,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,18.9465,13182.51637,70.7
150726,150000,LIMA ,HUAROCHIRI,SANGALLAYA,22.87538,13182.51637,70.7
150727,150000,LIMA ,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,4.991603,13182.51637,70.7
150728,150000,LIMA ,HUAROCHIRI,SANTA EULALIA,12.31816,13182.51637,70.7
150729,150000,LIMA ,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,14.37027,13182.51637,70.7
150730,150000,LIMA ,HUAROCHIRI,SANTIAGO DE TUNA,18.9465,13182.51637,70.7
150731,150000,LIMA ,HUAROCHIRI,SANTO DOMINGO DE LOS OLLERO,18.9465,13182.51637,70.7
150732,150000,LIMA ,HUAROCHIRI,SURCO,18.9465,13182.51637,70.7
150801,150000,LIMA ,HUAURA,HUACHO,6.985906,13182.51637,70.7
150802,150000,LIMA ,HUAURA,AMBAR,38.488498,13182.51637,70.7
150803,150000,LIMA ,HUAURA,CALETA DE CARQUÍN,12.42944,13182.51637,70.7
150804,150000,LIMA ,HUAURA,CHECRAS,25.10339,13182.51637,70.7
150805,150000,LIMA ,HUAURA,HUALMAY,12.42944,13182.51637,70.7
150806,150000,LIMA ,HUAURA,HUAURA,14.952362,13182.51637,70.7
150807,150000,LIMA ,HUAURA,LEONCIO PRADO,22.39207,13182.51637,70.7
150808,150000,LIMA ,HUAURA,PACCHO,25.10339,13182.51637,70.7
150809,150000,LIMA ,HUAURA,SANTA LEONOR,22.39207,13182.51637,70.7
150810,150000,LIMA ,HUAURA,SANTA MARÍA,14.92582,13182.51637,70.7
150811,150000,LIMA ,HUAURA,SAYAN,18.325115,13182.51637,70.7
150812,150000,LIMA ,HUAURA,VEGUETA,18.854468,13182.51637,70.7
150901,150000,LIMA ,OYÓN,OYÓN,22.084185,13182.51637,70.7
150902,150000,LIMA ,OYÓN,ANDAJES,17.31813,13182.51637,70.7
150903,150000,LIMA ,OYÓN,CAUJUL,21.01269,13182.51637,70.7
150904,150000,LIMA ,OYÓN,COCHAMARCA,51.530694,13182.51637,70.7
150905,150000,LIMA ,OYÓN,NAVAN,21.01269,13182.51637,70.7
151001,150000,LIMA ,YAUYOS,YAUYOS,25.410742,13182.51637,70.7
151002,150000,LIMA ,YAUYOS,ALIS,15.10272,13182.51637,70.7
151003,150000,LIMA ,YAUYOS,AYAUCA,24.30848,13182.51637,70.7
151004,150000,LIMA ,YAUYOS,AYAVIRI,18.6596,13182.51637,70.7
151005,150000,LIMA ,YAUYOS,AZANGARO,37.08105,13182.51637,70.7
151006,150000,LIMA ,YAUYOS,CACRA,33.67981,13182.51637,70.7
151007,150000,LIMA ,YAUYOS,CARANIA,28.65267,13182.51637,70.7
151008,150000,LIMA ,YAUYOS,CATAHUASI,16.38022,13182.51637,70.7
151009,150000,LIMA ,YAUYOS,CHOCOS,37.08105,13182.51637,70.7
151010,150000,LIMA ,YAUYOS,COCHAS,16.38022,13182.51637,70.7
151011,150000,LIMA ,YAUYOS,COLONIA,24.30848,13182.51637,70.7
151012,150000,LIMA ,YAUYOS,HONGOS,28.65267,13182.51637,70.7
151013,150000,LIMA ,YAUYOS,HUAMPARA,7.71324186,13182.51637,70.7
151014,150000,LIMA ,YAUYOS,HUANCAYA,11.93167,13182.51637,70.7
151015,150000,LIMA ,YAUYOS,HUANGASCAR,28.65267,13182.51637,70.7
151016,150000,LIMA ,YAUYOS,HUANTAN,28.65267,13182.51637,70.7
151017,150000,LIMA ,YAUYOS,HUAÑEC,18.6596,13182.51637,70.7
151018,150000,LIMA ,YAUYOS,LARAOS,18.08193,13182.51637,70.7
151019,150000,LIMA ,YAUYOS,LINCHA,51.726324,13182.51637,70.7
151020,150000,LIMA ,YAUYOS,MADEAN,37.08105,13182.51637,70.7
151021,150000,LIMA ,YAUYOS,MIRAFLORES,18.08193,13182.51637,70.7
151022,150000,LIMA ,YAUYOS,OMAS,15.10272,13182.51637,70.7
151023,150000,LIMA ,YAUYOS,PUTINZA,24.30848,13182.51637,70.7
151024,150000,LIMA ,YAUYOS,QUINCHES,34.57376,13182.51637,70.7
151025,150000,LIMA ,YAUYOS,QUINOCAY,15.10272,13182.51637,70.7
151026,150000,LIMA ,YAUYOS,SAN JOAQUÍN,6.71146924,13182.51637,70.7
151027,150000,LIMA ,YAUYOS,SAN PEDRO DE PILAS,15.10272,13182.51637,70.7
151028,150000,LIMA ,YAUYOS,TANTA,18.6596,13182.51637,70.7
151029,150000,LIMA ,YAUYOS,TAURIPAMPA,11.93167,13182.51637,70.7
151030,150000,LIMA ,YAUYOS,TOMAS,34.57376,13182.51637,70.7
151031,150000,LIMA ,YAUYOS,TUPE,33.67981,13182.51637,70.7
151032,150000,LIMA ,YAUYOS,VIÑAC,32.051319,13182.51637,70.7
151033,150000,LIMA ,YAUYOS,VITIS,7.49862388,13182.51637,70.7
160101,160000,LORETO,MAYNAS,IQUITOS  ,8.626166,1505.223823,48.3
160102,160000,LORETO,MAYNAS,ALTO NANAY  ,48.637013,1505.223823,48.3
160103,160000,LORETO,MAYNAS,FERNANDO LORES,49.219241,1505.223823,48.3
160104,160000,LORETO,MAYNAS,INDIANA,49.991401,1505.223823,48.3
160105,160000,LORETO,MAYNAS,LAS AMAZONAS,50.825355,1505.223823,48.3
160106,160000,LORETO,MAYNAS,MAZAN,51.315124,1505.223823,48.3
160107,160000,LORETO,MAYNAS,NAPO,48.19035,1505.223823,48.3
160108,160000,LORETO,MAYNAS,PUNCHANA,19.519822,1505.223823,48.3
160110,160000,LORETO,MAYNAS,TORRES CAUSANA ,47.903467,1505.223823,48.3
160112,160000,LORETO,MAYNAS,BELÉN,26.466031,1505.223823,48.3
160113,160000,LORETO,MAYNAS,SAN JUAN BAUTISTA,21.201507,1505.223823,48.3
160201,160000,LORETO,ALTO AMAZONAS,YURIMAGUAS,31.736867,1505.223823,48.3
160202,160000,LORETO,ALTO AMAZONAS,BALSAPUERTO,53.362777,1505.223823,48.3
160205,160000,LORETO,ALTO AMAZONAS,JEBEROS,36.055512,1505.223823,48.3
160206,160000,LORETO,ALTO AMAZONAS,LAGUNAS,43.900725,1505.223823,48.3
160210,160000,LORETO,ALTO AMAZONAS,SANTA CRUZ,43.891935,1505.223823,48.3
160211,160000,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,33.031931,1505.223823,48.3
160301,160000,LORETO,LORETO,NAUTA,41.639253,1505.223823,48.3
160302,160000,LORETO,LORETO,PARINARI  ,49.068619,1505.223823,48.3
160303,160000,LORETO,LORETO,TIGRE,50.836792,1505.223823,48.3
160304,160000,LORETO,LORETO,TROMPETEROS,36.777302,1505.223823,48.3
160305,160000,LORETO,LORETO,URARINAS   ,50.106167,1505.223823,48.3
160401,160000,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,36.949764,1505.223823,48.3
160402,160000,LORETO,MARISCAL RAMON CASTILLA,PEBAS,49.782274,1505.223823,48.3
160403,160000,LORETO,MARISCAL RAMON CASTILLA,YAVARI,46.146614,1505.223823,48.3
160404,160000,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,48.678105,1505.223823,48.3
160501,160000,LORETO,REQUENA,REQUENA,43.212774,1505.223823,48.3
160502,160000,LORETO,REQUENA,ALTO TAPICHE,53.765449,1505.223823,48.3
160503,160000,LORETO,REQUENA,CAPELO,56.601161,1505.223823,48.3
160504,160000,LORETO,REQUENA,EMILIO SAN MARTÍN,54.243283,1505.223823,48.3
160505,160000,LORETO,REQUENA,MAQUIA,53.192346,1505.223823,48.3
160506,160000,LORETO,REQUENA,PUINAHUA,42.370983,1505.223823,48.3
160507,160000,LORETO,REQUENA,SAQUENA,52.663795,1505.223823,48.3
160508,160000,LORETO,REQUENA,SOPLIN   ,48.16221,1505.223823,48.3
160509,160000,LORETO,REQUENA,TAPICHE,42.395172,1505.223823,48.3
160510,160000,LORETO,REQUENA,JENARO HERRERA,51.244659,1505.223823,48.3
160511,160000,LORETO,REQUENA,YAQUERANA   ,48.456937,1505.223823,48.3
160601,160000,LORETO,UCAYALI,CONTAMANA,33.352533,1505.223823,48.3
160602,160000,LORETO,UCAYALI,INAHUAYA,23.491965,1505.223823,48.3
160603,160000,LORETO,UCAYALI,PADRE MÁRQUEZ,52.462303,1505.223823,48.3
160604,160000,LORETO,UCAYALI,PAMPA HERMOSA,51.765526,1505.223823,48.3
160605,160000,LORETO,UCAYALI,SARAYACU,50.485569,1505.223823,48.3
160606,160000,LORETO,UCAYALI,VARGAS GUERRA,47.783719,1505.223823,48.3
160701,160000,LORETO,DATEM DEL MARAÑÓN ,BARRANCA,38.104364,1505.223823,48.3
160702,160000,LORETO,DATEM DEL MARAÑÓN ,CAHUAPANAS,51.174663,1505.223823,48.3
160703,160000,LORETO,DATEM DEL MARAÑÓN ,MANSERICHE,49.520928,1505.223823,48.3
160704,160000,LORETO,DATEM DEL MARAÑÓN ,MORONA,40.1,1505.223823,48.3
160705,160000,LORETO,DATEM DEL MARAÑÓN ,PASTAZA,42.96124,1505.223823,48.3
160706,160000,LORETO,DATEM DEL MARAÑÓN ,ANDOAS ,47.483688,1505.223823,48.3
160801,160000,LORETO,PUTUMAYO   ,PUTUMAYO    ,39.50526,1505.223823,48.3
160802,160000,LORETO,PUTUMAYO   ,ROSA PANDURO ,37.402503,1505.223823,48.3
160803,160000,LORETO,PUTUMAYO   ,TENIENTE MANUEL CLAVERO ,42.368012,1505.223823,48.3
160804,160000,LORETO,PUTUMAYO   ,YAGUAS ,60.889179,1505.223823,48.3
170101,170000,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,4.787605,4161.142764,61.4
170102,170000,MADRE DE DIOS,TAMBOPATA,INAMBARI   ,5.689339,4161.142764,61.4
170103,170000,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS  ,4.843215,4161.142764,61.4
170104,170000,MADRE DE DIOS,TAMBOPATA,LABERINTO,9.938976,4161.142764,61.4
170201,170000,MADRE DE DIOS,MANU,MANU   ,10.757411,4161.142764,61.4
170202,170000,MADRE DE DIOS,MANU,FITZCARRALD   ,16.918182,4161.142764,61.4
170203,170000,MADRE DE DIOS,MANU,MADRE DE DIOS   ,1.922952,4161.142764,61.4
170204,170000,MADRE DE DIOS,MANU,HUEPETUHE,6.808265,4161.142764,61.4
170301,170000,MADRE DE DIOS,TAHUAMANU,IÑAPARI,2.149282,4161.142764,61.4
170302,170000,MADRE DE DIOS,TAHUAMANU,IBERIA,7.588064,4161.142764,61.4
170303,170000,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,3.383291,4161.142764,61.4
180101,180000,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,7.023362,7244.11285,65.9
180102,180000,MOQUEGUA,MARISCAL NIETO,CARUMAS,26.46084,7244.11285,65.9
180103,180000,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,26.46084,7244.11285,65.9
