conglome,vivienda,hogar,dominio,registro_sunarp,nbi1,nbi2,nbi3,nbi4,nbi5,longitud,latitud,prog_mujer,prog_juntos,prog_juvenil,beca18,bonogas,bono_ind,bono_uni,retiro_afp
006090,065,11,8,1,0,0,0,0,0,-77.132515,-12.062131,0,0,0,0,0,0,0,0
006090,087,11,8,,0,0,0,0,0,-77.132515,-12.062131,0,0,0,0,0,0,0,0
006090,130,11,8,,0,0,0,0,0,-77.132515,-12.062131,0,0,0,0,0,1,0,0
006090,172,11,8,,0,0,0,0,0,-77.132515,-12.062131,0,0,0,0,0,0,0,0
006091,032,11,8,,0,0,0,0,0,-77.131691,-12.06623,0,0,0,0,0,0,0,0
006091,076,11,8,,0,0,0,0,0,-77.131691,-12.06623,0,0,0,0,0,0,0,0
006091,090,11,8,,0,0,0,1,0,-77.131691,-12.06623,0,0,0,0,0,0,1,0
006091,105,11,8,,0,0,0,0,0,-77.131691,-12.06623,0,0,0,0,0,1,0,0
006091,118,11,8,,0,0,0,0,0,-77.131691,-12.06623,0,0,0,0,0,1,0,0
006091,133,11,8,,0,0,0,0,0,-77.131691,-12.06623,0,0,0,0,0,0,0,1
006092,011,11,8,,0,0,0,0,0,-77.126305,-12.066174,0,0,0,0,0,0,0,0
006092,035,11,8,,0,0,0,0,0,-77.126305,-12.066174,0,0,0,0,0,0,0,0
006092,056,11,8,1,0,0,0,0,0,-77.126305,-12.066174,0,0,0,0,0,0,0,0
006092,078,11,8,1,0,0,0,0,0,-77.126305,-12.066174,0,0,0,0,0,0,0,0
006092,100,11,8,,0,0,0,0,0,-77.126305,-12.066174,,,,,,,,
006092,123,11,8,,0,0,0,0,0,-77.126305,-12.066174,0,0,0,0,0,0,0,0
006092,167,11,8,,0,0,0,0,0,-77.126305,-12.066174,0,0,0,0,0,0,0,0
006092,232,11,8,,0,0,0,0,0,-77.126305,-12.066174,0,0,0,0,0,1,0,0
006093,023,14,8,1,0,0,0,0,0,-77.115837,-12.0583,0,0,0,0,0,0,0,0
006093,023,24,8,,0,0,0,0,0,-77.115837,-12.0583,0,0,0,0,0,0,1,1
006093,023,34,8,,0,0,0,0,0,-77.115837,-12.0583,0,0,0,0,0,0,0,1
006093,023,44,8,,0,0,0,0,0,-77.115837,-12.0583,0,0,0,0,0,0,1,0
006093,035,11,8,2,0,0,0,0,0,-77.115837,-12.0583,0,0,0,0,0,0,0,1
006093,077,11,8,,0,0,0,0,0,-77.115837,-12.0583,0,0,0,0,0,0,1,0
006093,090,11,8,,0,0,0,0,0,-77.115837,-12.0583,0,0,0,0,0,0,0,1
006093,103,11,8,1,0,0,0,0,0,-77.115837,-12.0583,0,0,0,0,0,0,0,1
006093,117,11,8,1,0,0,0,0,0,-77.115837,-12.0583,0,0,0,0,0,1,1,0
006093,143,11,8,,0,0,0,0,0,-77.115837,-12.0583,0,0,0,0,0,0,0,0
006095,001,11,8,,0,0,0,0,0,-77.113251,-12.061139,0,0,0,0,0,0,1,0
006095,019,11,8,,0,0,0,0,0,-77.113251,-12.061139,0,0,0,0,0,0,0,0
006095,038,11,8,,0,0,0,0,0,-77.113251,-12.061139,0,0,0,0,0,0,1,0
006095,055,11,8,,0,0,0,0,0,-77.113251,-12.061139,0,0,0,0,0,0,0,0
006095,112,11,8,,0,0,0,0,0,-77.113251,-12.061139,0,0,0,0,0,0,0,0
006095,146,11,8,,0,0,0,0,0,-77.113251,-12.061139,0,0,0,0,0,0,0,0
006095,164,11,8,,0,0,0,0,0,-77.113251,-12.061139,0,0,0,0,0,0,0,0
006097,012,11,8,1,0,0,0,0,0,-77.103317,-12.057828,0,0,0,0,0,0,0,1
006097,033,11,8,1,0,0,0,0,0,-77.103317,-12.057828,0,0,0,0,0,0,1,0
006097,096,11,8,,0,0,0,0,0,-77.103317,-12.057828,0,0,0,0,0,0,1,0
006097,118,11,8,1,0,0,0,0,0,-77.103317,-12.057828,0,0,0,0,0,0,0,1
006097,139,11,8,1,0,0,0,0,0,-77.103317,-12.057828,0,0,0,0,0,0,1,0
006097,180,11,8,,0,0,0,0,0,-77.103317,-12.057828,0,0,0,0,0,0,1,0
006097,201,11,8,1,0,0,0,0,0,-77.103317,-12.057828,0,0,0,0,0,0,0,0
006098,015,11,8,1,0,0,0,0,0,-77.107719,-12.061353,,,,,,,,
006098,048,11,8,,0,0,0,0,0,-77.107719,-12.061353,0,0,0,0,0,0,0,0
006098,066,11,8,,0,0,0,0,0,-77.107719,-12.061353,,,,,,,,
006098,083,11,8,1,0,0,0,0,0,-77.107719,-12.061353,0,0,0,0,0,0,1,0
006098,100,11,8,,0,1,0,0,0,-77.107719,-12.061353,0,0,0,0,0,0,0,0
006098,116,11,8,,0,0,0,0,0,-77.107719,-12.061353,0,0,0,0,0,0,0,0
006098,148,11,8,1,0,0,0,0,0,-77.107719,-12.061353,0,0,0,0,0,0,0,0
006098,166,11,8,,0,0,0,0,0,-77.107719,-12.061353,0,0,0,0,0,0,0,0
006099,019,11,8,,0,0,0,0,0,-77.100998,-12.059454,0,0,0,0,0,0,0,0
006099,035,11,8,1,0,0,0,0,0,-77.100998,-12.059454,,,,,,,,
006099,049,11,8,1,0,0,0,0,0,-77.100998,-12.059454,0,0,0,0,0,1,0,0
006099,095,11,8,1,0,0,0,0,0,-77.100998,-12.059454,0,0,0,0,0,0,0,0
006099,122,11,8,1,0,0,0,0,0,-77.100998,-12.059454,0,0,0,0,0,0,0,0
006099,137,11,8,,0,0,0,0,0,-77.100998,-12.059454,0,0,0,0,0,0,0,0
006100,006,11,8,,0,0,0,0,0,-77.096207,-12.059785,0,0,0,0,0,0,0,0
006100,017,11,8,,0,0,0,0,0,-77.096207,-12.059785,0,0,0,0,0,0,0,0
006100,061,11,8,,0,0,0,0,0,-77.096207,-12.059785,0,0,0,0,0,0,0,0
006100,092,11,8,,0,0,0,0,0,-77.096207,-12.059785,0,0,0,0,0,0,0,0
006100,140,11,8,,0,0,0,0,0,-77.096207,-12.059785,0,0,0,0,1,1,1,0
006106,009,11,8,,0,0,0,0,0,-77.120674,-11.972161,0,0,0,0,0,1,0,0
006106,044,11,8,,0,0,0,0,0,-77.120674,-11.972161,0,0,0,0,0,0,0,0
006106,080,11,8,,0,0,0,0,0,-77.120674,-11.972161,0,0,0,0,0,0,0,0
006106,103,11,8,,0,0,0,0,0,-77.120674,-11.972161,0,0,0,0,0,0,0,0
006107,006,11,8,2,0,0,0,0,0,-77.113518,-11.980165,0,0,0,0,0,0,0,1
006107,075,11,8,1,0,0,0,0,0,-77.113518,-11.980165,0,0,0,0,0,0,0,1
006107,097,11,8,,0,0,0,0,0,-77.113518,-11.980165,,,,,,,,
006107,119,11,8,,0,0,0,0,0,-77.113518,-11.980165,0,0,0,0,0,0,0,0
006107,142,11,8,,0,0,0,0,0,-77.113518,-11.980165,0,0,0,0,0,0,1,1
006109,013,11,8,,0,0,0,0,0,-77.118927,-11.996135,0,0,0,0,0,0,0,0
006109,032,11,8,,0,0,0,0,0,-77.118927,-11.996135,0,0,0,0,0,0,0,0
006109,048,11,8,,0,0,0,0,0,-77.118927,-11.996135,0,0,0,0,0,0,0,0
006109,067,11,8,,0,0,0,0,0,-77.118927,-11.996135,0,0,0,0,0,0,0,0
006109,123,11,8,1,0,0,0,0,0,-77.118927,-11.996135,0,0,0,0,0,0,0,0
006109,140,11,8,,0,0,0,0,0,-77.118927,-11.996135,0,0,0,0,0,0,0,0
006109,158,11,8,,0,0,0,0,0,-77.118927,-11.996135,0,0,0,0,0,0,0,0
006109,191,11,8,2,0,0,0,0,0,-77.118927,-11.996135,0,0,0,0,0,1,0,0
006110,036,11,8,1,0,0,0,0,0,-77.116768,-11.99796,0,0,0,0,0,0,0,0
006110,068,11,8,,0,0,0,0,0,-77.116768,-11.99796,,,,,,,,
006110,084,11,8,1,0,0,0,0,0,-77.116768,-11.99796,0,0,0,0,1,0,0,0
006110,101,11,8,1,0,0,0,0,0,-77.116768,-11.99796,0,0,0,0,0,0,0,0
006110,117,11,8,1,0,0,0,0,0,-77.116768,-11.99796,0,0,0,0,0,0,1,0
006110,132,11,8,1,0,0,0,0,0,-77.116768,-11.99796,0,0,0,0,0,0,0,0
006111,033,11,8,,0,0,0,0,0,-77.108223,-11.998364,0,0,0,0,0,0,0,0
006111,067,11,8,,0,0,0,0,0,-77.108223,-11.998364,0,0,0,0,0,0,0,0
006111,084,11,8,,0,0,0,0,0,-77.108223,-11.998364,0,0,0,0,0,0,0,0
006111,118,11,8,,0,0,0,0,0,-77.108223,-11.998364,0,0,0,0,0,0,0,0
006111,152,11,8,,0,0,0,0,0,-77.108223,-11.998364,0,0,0,0,0,0,0,0
006112,020,11,8,1,0,0,0,0,0,-77.11187,-11.999804,0,0,0,0,0,0,0,1
006112,066,11,8,1,0,0,0,0,0,-77.11187,-11.999804,0,0,0,0,0,0,1,1
006112,089,11,8,,0,0,0,0,0,-77.11187,-11.999804,0,0,0,0,0,0,0,1
006112,158,11,8,1,0,0,0,0,0,-77.11187,-11.999804,0,0,0,0,0,0,0,1
006112,204,11,8,1,0,0,0,0,0,-77.11187,-11.999804,0,0,0,0,0,0,0,0
006114,016,11,8,,0,0,0,0,0,-77.134697,-12.021311,0,0,0,0,0,0,0,1
006114,050,11,8,,0,0,0,0,0,-77.134697,-12.021311,0,0,0,0,0,0,0,0
006114,069,11,8,,0,0,0,0,0,-77.134697,-12.021311,0,0,0,0,0,0,0,0
006114,121,11,8,,0,0,0,0,0,-77.134697,-12.021311,0,0,0,0,0,0,0,1
006114,155,11,8,,0,0,0,0,0,-77.134697,-12.021311,0,0,0,0,0,0,0,0
006115,016,11,8,,0,0,0,0,0,-77.13414,-12.02297,0,0,0,0,0,0,0,0
006115,033,11,8,,0,0,0,0,0,-77.13414,-12.02297,0,0,0,0,0,0,0,0
006115,072,11,8,,0,0,0,0,0,-77.13414,-12.02297,0,0,0,0,0,0,0,0
006115,107,11,8,,0,0,0,0,0,-77.13414,-12.02297,0,0,0,0,0,0,0,1
006115,127,11,8,,0,0,0,0,0,-77.13414,-12.02297,0,0,0,0,0,0,0,0
006119,006,11,8,1,0,0,0,0,0,-77.101311,-12.022073,0,0,0,0,0,0,0,0
006119,024,11,8,,0,1,0,0,0,-77.101311,-12.022073,0,0,0,0,0,0,0,0
006119,056,11,8,1,0,0,0,0,0,-77.101311,-12.022073,0,0,0,0,0,0,0,0
006119,072,11,8,1,0,0,0,0,0,-77.101311,-12.022073,0,0,0,0,0,0,0,0
006119,085,11,8,1,0,0,0,0,0,-77.101311,-12.022073,0,0,0,0,0,0,1,0
006119,103,11,8,1,0,0,0,0,0,-77.101311,-12.022073,0,0,0,0,0,0,0,0
006120,034,11,8,1,0,0,0,0,0,-77.105499,-12.005435,0,0,0,0,0,0,1,1
006120,050,11,8,,0,0,0,1,0,-77.105499,-12.005435,0,0,0,0,0,0,1,1
006120,066,11,8,1,0,0,0,0,0,-77.105499,-12.005435,,,,,,,,
006120,082,11,8,,0,0,0,0,0,-77.105499,-12.005435,0,0,0,0,0,0,0,0
006120,098,11,8,,0,0,0,0,0,-77.105499,-12.005435,,,,,,,,
006120,114,11,8,,0,0,0,0,0,-77.105499,-12.005435,0,0,0,0,0,0,0,0
006120,129,11,8,1,0,0,0,0,0,-77.105499,-12.005435,,,,,,,,
006121,016,11,8,,0,0,0,0,0,-77.102364,-12.00932,0,0,0,0,0,0,0,0
006121,018,11,8,,0,0,0,0,0,-77.102364,-12.00932,0,0,0,0,0,0,0,0
006121,040,11,8,,0,0,0,0,0,-77.102364,-12.00932,0,0,0,0,0,0,0,1
006121,068,11,8,,0,0,0,0,0,-77.102364,-12.00932,0,0,0,0,0,0,0,0
006121,080,11,8,,0,0,0,0,0,-77.102364,-12.00932,0,0,0,0,0,0,0,0
006121,104,11,8,,0,0,0,0,0,-77.102364,-12.00932,0,0,0,0,0,0,0,0
006122,017,11,8,,0,0,0,0,0,-77.101364,-12.005684,0,0,0,0,0,0,0,0
006122,031,11,8,,0,0,0,0,0,-77.101364,-12.005684,0,0,0,0,0,0,0,1
006122,046,11,8,,0,0,0,0,0,-77.101364,-12.005684,0,0,0,0,0,0,0,1
006122,060,11,8,1,0,0,0,0,0,-77.101364,-12.005684,,,,,,,,
006122,072,11,8,,0,0,0,0,0,-77.101364,-12.005684,0,0,0,0,0,0,0,0
006122,086,11,8,,0,0,0,0,0,-77.101364,-12.005684,0,0,0,0,0,0,0,0
006125,014,11,8,1,0,0,0,0,0,-77.098106,-12.012859,0,0,0,0,0,0,0,0
006125,030,11,8,1,0,0,0,0,0,-77.098106,-12.012859,0,0,0,0,0,0,0,0
006125,044,11,8,1,0,0,0,0,0,-77.098106,-12.012859,0,0,0,0,0,0,0,0
006125,076,11,8,2,0,0,0,0,0,-77.098106,-12.012859,0,0,0,0,0,0,0,0
006125,092,11,8,,0,0,0,0,0,-77.098106,-12.012859,0,0,0,0,0,0,0,0
006125,109,11,8,1,0,0,0,0,0,-77.098106,-12.012859,0,0,0,0,0,0,0,0
006125,122,11,8,1,0,0,0,0,0,-77.098106,-12.012859,0,0,0,0,0,0,0,0
006126,002,11,8,,0,0,0,0,0,-77.097969,-12.014796,0,0,0,0,0,0,0,0
006126,028,11,8,,0,0,0,0,0,-77.097969,-12.014796,0,0,0,0,0,0,0,0
006126,100,11,8,,0,0,0,0,0,-77.097969,-12.014796,0,0,0,0,0,0,0,0
006126,151,11,8,1,0,0,0,0,0,-77.097969,-12.014796,0,0,0,0,0,0,0,0
006126,224,11,8,,0,0,0,0,0,-77.097969,-12.014796,0,0,0,0,0,0,0,0
006128,012,11,8,1,0,0,0,0,0,-77.099701,-12.016128,0,0,0,0,0,0,0,0
006128,030,11,8,1,0,0,0,0,0,-77.099701,-12.016128,0,0,0,0,0,0,0,0
006128,047,11,8,1,0,0,0,0,0,-77.099701,-12.016128,0,0,0,0,0,0,0,0
006128,064,11,8,,0,0,0,0,0,-77.099701,-12.016128,0,0,0,0,0,0,0,0
006128,081,11,8,1,0,0,0,0,0,-77.099701,-12.016128,,,,,,,,
006128,098,11,8,1,0,0,0,0,0,-77.099701,-12.016128,,,,,,,,
006128,114,11,8,1,0,0,0,0,0,-77.099701,-12.016128,0,0,0,0,0,0,0,0
006128,162,11,8,1,0,0,0,0,0,-77.099701,-12.016128,0,0,0,0,0,0,0,0
006129,009,11,8,,0,0,0,0,0,-77.099136,-12.022498,0,0,0,0,0,0,0,0
006129,028,11,8,,0,0,0,0,0,-77.099136,-12.022498,0,0,0,0,0,0,0,0
006129,058,11,8,,0,0,0,0,0,-77.099136,-12.022498,0,0,0,0,0,0,1,0
006129,118,11,8,,0,0,0,0,0,-77.099136,-12.022498,0,0,0,0,0,0,0,0
006129,149,11,8,,0,0,0,0,0,-77.099136,-12.022498,0,0,0,0,0,0,0,1
006129,161,11,8,,0,0,0,0,0,-77.099136,-12.022498,0,0,0,0,0,0,0,0
006131,005,11,8,,0,0,0,0,0,-77.08989,-12.015833,0,0,0,0,0,0,0,0
006131,044,11,8,,0,0,0,0,0,-77.08989,-12.015833,0,0,0,0,0,0,0,0
006131,054,11,8,,0,0,0,0,0,-77.08989,-12.015833,0,0,0,0,0,0,1,0
006131,064,11,8,,0,0,0,0,0,-77.08989,-12.015833,0,0,0,0,0,0,0,0
006131,082,11,8,,0,0,0,0,0,-77.08989,-12.015833,0,0,0,0,0,0,0,0
006131,092,11,8,,0,0,0,0,0,-77.08989,-12.015833,0,0,0,0,0,0,0,1
006132,010,11,8,,0,0,0,0,0,-77.096199,-12.021328,0,0,0,0,0,0,0,0
006132,102,11,8,,0,0,0,0,0,-77.096199,-12.021328,,,,,,,,
006132,111,11,8,,0,0,0,0,0,-77.096199,-12.021328,0,0,0,0,0,0,0,0
006134,019,11,8,1,0,0,0,0,0,-77.098549,-12.02553,0,0,0,0,0,0,1,0
006134,038,11,8,1,0,0,0,0,0,-77.098549,-12.02553,0,0,0,0,0,0,0,0
006134,078,11,8,1,0,0,0,0,0,-77.098549,-12.02553,,,,,,,,
006134,097,11,8,,0,0,0,0,0,-77.098549,-12.02553,0,0,0,0,0,0,0,1
006134,117,11,8,,0,0,0,0,0,-77.098549,-12.02553,,,,,,,,
006134,137,11,8,,0,0,0,0,0,-77.098549,-12.02553,,,,,,,,
006135,030,11,8,,0,0,0,0,0,-77.099258,-12.027789,0,0,0,0,0,0,0,0
006135,046,11,8,1,0,0,0,0,0,-77.099258,-12.027789,0,0,0,0,0,0,0,0
006135,062,11,8,,0,0,0,0,0,-77.099258,-12.027789,0,0,0,0,0,0,0,0
006135,078,11,8,1,0,0,0,0,0,-77.099258,-12.027789,0,0,0,0,0,1,0,0
006136,003,11,8,1,0,0,0,0,0,-77.096825,-12.026044,,,,,,,,
006136,024,11,8,,0,0,0,0,0,-77.096825,-12.026044,0,0,0,0,0,0,0,0
006136,125,11,8,1,0,0,0,0,0,-77.096825,-12.026044,0,0,0,0,0,0,0,0
006137,033,11,8,1,0,0,0,0,0,-77.097466,-12.031254,0,0,0,0,0,0,0,0
006137,085,11,8,,0,0,0,1,0,-77.097466,-12.031254,0,0,0,0,0,0,0,0
006137,136,11,8,1,0,0,0,0,0,-77.097466,-12.031254,0,0,0,0,0,0,1,1
006138,001,11,8,,0,0,0,0,0,-77.103256,-12.04499,0,0,0,0,0,0,1,0
006138,022,12,8,1,0,0,0,0,0,-77.103256,-12.04499,0,0,0,0,0,0,0,0
006138,022,22,8,,0,0,0,0,0,-77.103256,-12.04499,0,0,0,0,0,0,1,0
006138,038,11,8,,0,0,0,0,0,-77.103256,-12.04499,0,0,0,0,0,0,0,0
006138,059,11,8,1,0,0,0,0,0,-77.103256,-12.04499,0,0,0,0,0,0,0,0
006138,137,11,8,1,0,0,0,0,0,-77.103256,-12.04499,,,,,,,,
006141,006,11,8,,0,0,0,0,0,-77.114258,-12.043613,0,0,0,0,0,0,0,0
006141,027,11,8,,0,1,0,0,1,-77.114258,-12.043613,0,0,0,0,0,0,0,0
006141,088,11,8,1,0,0,0,0,0,-77.114258,-12.043613,0,0,0,0,0,0,0,0
006141,108,11,8,1,0,0,0,0,0,-77.114258,-12.043613,,,,,,,,
006142,026,11,8,,0,0,0,0,0,-77.122887,-12.044213,0,0,0,0,0,0,1,0
006142,072,11,8,,0,0,0,0,0,-77.122887,-12.044213,1,0,0,0,0,0,0,0
006142,107,11,8,,0,0,0,0,0,-77.122887,-12.044213,0,0,0,0,0,0,0,0
006142,125,11,8,,0,0,0,0,0,-77.122887,-12.044213,0,0,0,0,0,0,0,0
006142,128,11,8,,0,0,0,0,0,-77.122887,-12.044213,0,0,0,0,0,0,0,0
006142,137,11,8,,0,0,0,0,0,-77.122887,-12.044213,0,0,0,0,0,0,0,0
006143,020,11,8,,0,0,0,0,0,-77.120758,-12.042727,0,0,0,0,0,0,0,0
006143,041,11,8,,0,0,0,0,0,-77.120758,-12.042727,0,0,0,0,0,0,0,0
006143,104,11,8,,0,0,0,0,0,-77.120758,-12.042727,0,0,0,0,0,0,0,0
006143,144,11,8,,0,0,0,0,0,-77.120758,-12.042727,0,0,0,0,0,0,0,0
006147,032,11,8,2,0,0,0,0,0,-77.132828,-12.049851,0,0,0,0,0,0,0,0
006147,075,11,8,1,0,0,0,0,0,-77.132828,-12.049851,,,,,,,,
006147,096,11,8,1,0,0,0,0,0,-77.132828,-12.049851,0,0,0,0,0,1,0,0
006147,117,11,8,,0,0,0,0,0,-77.132828,-12.049851,0,0,0,0,1,1,0,0
006147,139,11,8,1,0,0,0,0,0,-77.132828,-12.049851,0,0,0,0,0,0,0,0
006148,047,11,8,1,0,0,0,0,0,-77.136887,-12.05113,0,0,0,0,0,0,0,0
006148,063,11,8,1,0,0,0,0,0,-77.136887,-12.05113,0,0,0,0,0,0,0,0
006148,079,11,8,,0,0,0,0,0,-77.136887,-12.05113,0,0,0,0,0,0,0,0
006148,111,11,8,,0,0,0,0,0,-77.136887,-12.05113,,,,,,,,
006148,127,11,8,,0,0,0,0,0,-77.136887,-12.05113,0,0,0,0,0,0,0,0
006148,143,11,8,1,0,0,0,0,0,-77.136887,-12.05113,0,0,0,0,0,1,0,0
006150,014,11,8,,0,0,0,0,0,-77.141052,-12.053214,,,,,,,,
006150,053,11,8,,0,0,0,0,0,-77.141052,-12.053214,0,0,0,0,0,0,0,0
006150,072,11,8,,0,0,0,0,0,-77.141052,-12.053214,0,0,0,0,0,0,0,0
006150,109,11,8,,0,0,0,0,0,-77.141052,-12.053214,0,0,0,0,0,0,0,0
006150,128,11,8,,0,0,0,0,0,-77.141052,-12.053214,,,,,,,,
006152,013,11,8,,0,0,0,0,0,-77.144478,-12.059699,0,0,0,0,0,1,1,0
006152,030,11,8,,0,0,0,0,0,-77.144478,-12.059699,0,0,0,0,0,0,0,0
006152,046,11,8,,1,0,0,0,0,-77.144478,-12.059699,0,0,0,0,0,0,0,0
006152,062,11,8,,0,0,0,0,0,-77.144478,-12.059699,0,0,0,0,0,0,0,0
006152,091,11,8,,0,0,0,0,0,-77.144478,-12.059699,0,0,0,0,0,0,0,0
006152,108,11,8,,0,0,0,0,0,-77.144478,-12.059699,0,0,0,0,0,0,1,1
006153,010,11,8,,0,0,0,0,0,-77.138474,-12.066502,0,0,0,0,0,0,0,0
006153,031,11,8,,0,0,0,0,0,-77.138474,-12.066502,,,,,,,,
006153,053,11,8,,0,0,0,0,0,-77.138474,-12.066502,0,0,0,0,0,0,0,0
006153,076,11,8,,0,0,0,1,0,-77.138474,-12.066502,0,0,0,0,0,1,0,0
006153,097,11,8,,0,0,0,0,0,-77.138474,-12.066502,0,0,0,0,0,0,0,1
006153,118,11,8,,0,0,0,0,0,-77.138474,-12.066502,0,0,0,0,0,0,0,1
006156,093,11,8,1,0,0,0,0,0,-77.143333,-12.064504,0,0,0,0,0,0,0,0
006156,120,11,8,,0,0,0,0,0,-77.143333,-12.064504,,,,,,,,
006156,170,11,8,,0,0,0,0,0,-77.143333,-12.064504,0,0,0,0,0,0,0,0
006156,196,11,8,,0,0,0,0,0,-77.143333,-12.064504,0,0,0,0,0,0,0,0
006157,040,11,8,,0,0,0,0,0,-77.140266,-12.063407,0,0,0,0,0,1,1,0
006157,064,11,8,,0,0,0,0,0,-77.140266,-12.063407,0,0,0,0,0,0,1,0
006157,112,11,8,,0,0,0,0,0,-77.140266,-12.063407,0,0,0,0,0,0,1,0
006157,137,11,8,,0,0,0,0,0,-77.140266,-12.063407,0,0,0,0,0,0,0,0
006157,162,11,8,1,0,0,0,0,0,-77.140266,-12.063407,0,0,0,0,0,0,0,0
006158,028,11,8,2,0,0,0,0,0,-77.140137,-12.065466,0,0,0,0,0,0,0,0
006158,054,11,8,,0,0,0,0,0,-77.140137,-12.065466,0,0,0,0,0,0,0,0
006158,079,11,8,1,0,0,0,0,0,-77.140137,-12.065466,0,0,0,0,0,0,0,0
006158,105,11,8,,0,0,0,0,0,-77.140137,-12.065466,0,0,0,0,0,0,0,0
006158,130,11,8,1,0,0,0,0,0,-77.140137,-12.065466,0,0,0,0,1,0,0,0
006158,156,11,8,,0,0,0,0,0,-77.140137,-12.065466,0,0,0,0,0,0,0,0
006159,004,11,8,,0,0,0,0,0,-77.134064,-12.06466,0,0,0,0,0,1,0,0
006159,017,11,8,,0,0,0,0,0,-77.134064,-12.06466,0,0,0,0,0,0,0,0
006159,039,11,8,1,0,0,0,1,0,-77.134064,-12.06466,0,0,0,0,0,0,0,1
006159,053,11,8,1,0,0,0,0,0,-77.134064,-12.06466,0,0,0,0,0,0,0,0
006159,062,11,8,,0,0,0,0,0,-77.134064,-12.06466,0,0,0,0,0,0,0,0
006159,078,11,8,,0,1,0,0,0,-77.134064,-12.06466,0,0,0,0,0,0,0,1
006160,018,11,8,,0,0,0,0,0,-77.133842,-12.057585,0,0,0,0,0,0,0,1
006160,029,11,8,,0,0,0,0,0,-77.133842,-12.057585,0,0,0,0,0,0,0,0
006160,049,12,8,,0,0,0,0,0,-77.133842,-12.057585,0,0,0,0,0,1,0,0
006160,049,22,8,,0,0,0,0,0,-77.133842,-12.057585,0,0,0,0,0,0,1,0
006160,072,11,8,,0,0,0,0,0,-77.133842,-12.057585,0,0,0,0,0,0,1,0
006160,081,11,8,,0,0,0,0,0,-77.133842,-12.057585,0,0,0,0,0,0,0,0
006160,140,11,8,,0,0,0,0,0,-77.133842,-12.057585,0,0,0,0,0,1,0,0
006162,022,11,8,,0,0,0,0,0,-77.136215,-12.059136,0,0,0,0,0,0,0,0
006162,037,11,8,,0,0,0,0,0,-77.136215,-12.059136,0,0,0,0,0,0,0,1
006162,044,11,8,,0,0,0,0,0,-77.136215,-12.059136,0,0,0,0,0,0,0,0
006162,057,11,8,,0,0,0,0,0,-77.136215,-12.059136,0,0,0,0,0,0,0,0
006162,089,11,8,,0,0,0,0,0,-77.136215,-12.059136,0,0,0,0,0,0,0,0
006162,099,11,8,,0,0,0,0,0,-77.136215,-12.059136,0,0,0,0,0,0,0,0
006162,157,11,8,,0,0,0,0,0,-77.136215,-12.059136,0,0,0,0,0,0,0,0
006162,226,11,8,,0,0,0,0,0,-77.136215,-12.059136,0,0,0,0,0,0,0,0
006165,006,11,8,,0,0,0,0,0,-77.132767,-12.052958,0,0,0,0,0,0,0,0
006165,019,11,8,1,0,0,0,0,0,-77.132767,-12.052958,0,0,0,0,0,0,0,0
006165,060,11,8,,0,0,0,0,0,-77.132767,-12.052958,0,0,0,0,0,0,0,0
006165,074,11,8,,0,0,0,0,0,-77.132767,-12.052958,0,0,0,0,0,0,0,0
006165,089,11,8,,0,0,0,0,0,-77.132767,-12.052958,0,0,0,0,0,0,0,0
006165,116,11,8,,0,0,0,0,0,-77.132767,-12.052958,0,0,0,0,0,0,0,0
006165,130,11,8,1,0,0,0,0,0,-77.132767,-12.052958,0,0,0,0,0,0,0,0
006166,001,11,8,1,0,0,0,0,0,-77.131172,-12.054482,0,0,0,0,0,1,0,0
006166,014,11,8,,0,0,0,0,0,-77.131172,-12.054482,0,0,0,0,0,0,0,0
006166,040,11,8,,0,0,0,0,0,-77.131172,-12.054482,0,0,0,0,0,0,0,0
006166,053,11,8,1,0,0,0,0,0,-77.131172,-12.054482,0,0,0,0,0,0,0,0
006166,066,11,8,,0,0,0,0,0,-77.131172,-12.054482,0,0,0,0,0,0,0,0
006166,080,11,8,1,0,0,0,0,0,-77.131172,-12.054482,0,0,0,0,0,0,0,0
006166,105,11,8,,0,0,0,0,0,-77.131172,-12.054482,0,0,0,0,0,0,0,0
006166,118,11,8,,0,0,0,0,0,-77.131172,-12.054482,0,0,0,0,0,0,0,0
006170,008,11,8,,0,0,0,0,0,-77.100639,-12.050211,,,,,,,,
006170,021,11,8,1,0,0,0,0,0,-77.100639,-12.050211,0,0,0,0,0,0,1,0
006170,034,11,8,1,0,0,0,0,0,-77.100639,-12.050211,0,0,0,0,0,0,0,1
006170,088,11,8,1,0,0,0,0,0,-77.100639,-12.050211,0,1,0,0,0,0,0,0
006170,100,11,8,1,0,0,0,0,0,-77.100639,-12.050211,0,0,0,0,0,0,0,0
006171,021,11,8,,0,0,0,0,0,-77.107796,-12.050178,0,0,0,0,0,0,1,0
006171,050,11,8,,0,0,0,0,0,-77.107796,-12.050178,0,0,0,0,0,0,0,0
006171,079,11,8,,0,0,0,0,0,-77.107796,-12.050178,0,0,0,0,0,0,0,0
006171,108,11,8,,0,0,0,0,0,-77.107796,-12.050178,0,0,0,0,0,0,0,1
006171,137,11,8,,0,0,0,0,0,-77.107796,-12.050178,0,0,0,0,0,0,0,0
006171,166,11,8,,0,0,0,0,0,-77.107796,-12.050178,0,0,0,0,0,0,0,0
006171,194,11,8,,0,0,0,0,0,-77.107796,-12.050178,0,0,0,0,0,0,0,0
